Date,Location,Team,OppTeam,TeamId,GameId,PercentBet_ML,Open_Line_ML,Pinnacle_ML,5dimes_ML,Heritage_ML,Bovada_ML,Betonline_ML,Average_Line_ML,Best_Line_ML,Worst_Line_ML,PercentBet_Spread,Open_Line_Spread,Open_Odds_Spread,Pinnacle_Line_Spread,Pinnacle_Odds_Spread,5dimes_Line_Spread,5dimes_Odds_Spread,Heritage_Line_Spread,Heritage_Odds_Spread,Bovada_Line_Spread,Bovada_Odds_Spread,Betonline_Line_Spread,Betonline_Odds_Spread,Average_Line_Spread,Average_Odds_Spread,Best_Line_Spread,Worst_Line_Spread,Best_Odds_Spread,Worst_Odds_Spread,PercentBet_OU,Open_Line_OU,Open_Odds_OU,Pinnacle_Line_OU,Pinnacle_Odds_OU,5dimes_Line_OU,5dimes_Odds_OU,Heritage_Line_OU,Heritage_Odds_OU,Bovada_Line_OU,Bovada_Odds_OU,Betonline_Line_OU,Betonline_Odds_OU,Average_Line_OU,Average_Odds_OU,Best_Line_OU,Worst_Line_OU,Best_Odds_OU,Worst_Odds_OU,Pts,Spread,Result,Total
2013-04-21,away,Atlanta,Indiana,1610612737,0041200121,44.4,235,264,280,270,270.0,270,270.8,280.0,264.0,41.6,6.5,-110,7.0,-110,7.0,-107,6.5,-105,7.0,-105,7.0,-110,6.83,-107.83,7.0,6.5,-105,-110,50.0,184.5,-110,184.5,-105.0,185.5,-101,185.0,-110,186,-105,185.0,-110,185.08,-106.83,186.0,184.5,-101.0,-110,90,-17,L,197
2013-04-21,home,Indiana,Atlanta,1610612754,0041200121,55.6,-280,-300,-310,-320,-340.0,-325,-319.0,-300.0,-340.0,58.4,-6.5,-110,-7.0,-100,-7.0,-103,-6.5,-115,-7.0,-115,-7.0,-110,-6.83,-108.83,-6.5,-7.0,-100,-115,50.0,184.5,-110,184.5,-105.0,185.5,-109,185.0,-110,186,-115,185.0,-110,185.08,-109.83,186.0,184.5,-105.0,-115,107,17,W,197
2013-04-21,away,Houston,Oklahoma City,1610612745,0041200141,38.6,460,576,560,570,450.0,550,541.2,576.0,450.0,46.2,10.5,-110,10.5,-106,10.5,-105,10.5,-115,10.5,-110,11.0,-105,10.58,-108.5,11.0,10.5,-105,-115,52.9,208.5,-110,213.5,-104.0,213.5,-105,213.5,-110,213,-110,213.5,-110,212.58,-108.17,213.5,208.5,-104.0,-110,91,-29,L,211
2013-04-21,home,Oklahoma City,Houston,1610612760,0041200141,61.4,-575,-710,-690,-820,-700.0,-710,-726.0,-690.0,-820.0,53.8,-10.5,-110,-10.5,-104,-10.5,-105,-10.5,-105,-10.5,-110,-11.0,-115,-10.58,-108.17,-10.5,-11.0,-104,-115,47.1,208.5,-110,213.5,-106.0,213.5,-105,213.5,-110,213,-110,213.5,-110,212.58,-108.5,213.5,208.5,-105.0,-110,120,29,W,211
2013-04-21,away,L.A. Lakers,San Antonio,1610612747,0041200151,49.1,400,457,450,455,375.0,425,432.4,457.0,375.0,53.3,10.0,-110,9.0,-104,9.0,-105,9.0,-110,8.5,-105,9.0,-110,9.08,-107.33,10.0,8.5,-104,-110,42.7,198.0,-110,191.5,-103.0,191.5,-105,191.5,-110,191,-110,191.0,-110,192.42,-108.0,198.0,191.0,-103.0,-110,79,-12,L,170
2013-04-21,home,San Antonio,L.A. Lakers,1610612759,0041200151,50.9,-495,-545,-525,-580,-550.0,-530,-546.0,-525.0,-580.0,46.7,-10.0,-110,-9.0,-106,-9.0,-105,-9.0,-110,-8.5,-115,-9.0,-110,-9.08,-109.33,-8.5,-10.0,-105,-115,57.3,198.0,-110,191.5,-107.0,191.5,-105,191.5,-110,191,-110,191.0,-110,192.42,-108.67,198.0,191.0,-105.0,-110,91,12,W,170
2013-04-22,away,Chicago,Brooklyn,1610612741,0041200132,33.3,170,200,195,195,195.0,190,195.0,200.0,190.0,38.2,4.5,-110,5.5,-105,5.5,-110,5.5,-110,6.0,-115,5.5,-110,5.42,-110.0,6.0,4.5,-105,-115,0.0,183.0,-110,183.0,-102.0,183.0,-110,182.5,-110,183,-115,183.0,-110,182.92,-109.5,183.0,182.5,-102.0,-115,90,8,W,172
2013-04-22,home,Brooklyn,Chicago,1610612751,0041200132,66.7,-195,-224,-235,-230,-235.0,-220,-228.8,-220.0,-235.0,61.8,-4.5,-110,-5.5,-105,-5.5,-110,-5.5,-110,-6.0,-105,-5.5,-110,-5.42,-108.33,-4.5,-6.0,-105,-110,100.0,183.0,-110,183.0,-113.0,183.0,-110,182.5,-110,183,-105,183.0,-110,182.92,-109.67,183.0,182.5,-105.0,-113,82,-8,L,172
2013-04-22,away,Memphis,L.A. Clippers,1610612763,0041200172,48.2,200,210,220,210,220.0,210,214.0,220.0,210.0,42.9,5.5,-110,5.5,-101,6.0,-109,6.0,-115,6.0,-110,5.5,-110,5.75,-109.17,6.0,5.5,-101,-115,53.3,181.0,-110,180.5,-105.0,180.5,-105,180.5,-110,181,-110,180.0,-110,180.58,-108.33,181.0,180.0,-105.0,-110,91,-2,L,184
2013-04-22,home,L.A. Clippers,Memphis,1610612746,0041200172,51.8,-240,-235,-240,-250,-260.0,-250,-247.0,-235.0,-260.0,57.1,-5.5,-110,-5.5,-109,-6.0,-101,-6.0,-105,-6.0,-110,-5.5,-110,-5.75,-107.5,-5.5,-6.0,-101,-110,46.7,181.0,-110,180.5,-105.0,180.5,-105,180.5,-110,181,-110,180.0,-110,180.58,-108.33,181.0,180.0,-105.0,-110,93,2,W,184
2013-04-23,away,Milwaukee,Miami,1610612749,0041200102,45.6,1300,1400,1550,1505,,1300,1438.75,1550.0,1300.0,0.0,13.5,-110,14.0,-110,14.0,-106,14.0,-110,14.5,-115,14.0,-110,14.0,-110.17,14.5,13.5,-106,-115,44.4,197.0,-110,197.0,-102.0,197.0,-105,197.5,-110,197,-110,197.0,-110,197.08,-107.83,197.5,197.0,-102.0,-110,86,-12,L,184
2013-04-23,home,Miami,Milwaukee,1610612748,0041200102,54.4,-2200,-2500,-2050,-2305,,-2200,-2263.75,-2050.0,-2500.0,100.0,-13.5,-110,-14.0,-100,-14.0,-104,-14.0,-110,-14.5,-105,-14.0,-110,-14.0,-106.5,-13.5,-14.5,-100,-110,55.6,197.0,-110,197.0,-108.0,197.0,-105,197.5,-110,197,-110,197.0,-110,197.08,-108.83,197.5,197.0,-105.0,-110,98,12,W,184
2013-04-23,away,Boston,New York,1610612738,0041200112,60.6,255,248,255,240,240.0,250,246.6,255.0,240.0,55.1,6.5,-110,6.5,-110,6.5,-107,6.0,-110,6.5,-115,6.5,-110,6.42,-110.33,6.5,6.0,-107,-115,5.6,186.0,-110,186.5,-103.0,186.5,-105,186.5,-110,186,-115,186.5,-110,186.33,-108.83,186.5,186.0,-103.0,-115,71,-16,L,158
2013-04-23,home,New York,Boston,1610612752,0041200112,39.4,-305,-280,-280,-290,-280.0,-300,-286.0,-280.0,-300.0,44.9,-6.5,-110,-6.5,-100,-6.5,-103,-6.0,-110,-6.5,-105,-6.5,-110,-6.42,-106.33,-6.0,-6.5,-100,-110,94.4,186.0,-110,186.5,-107.0,186.5,-105,186.5,-110,186,-105,186.5,-110,186.33,-107.83,186.5,186.0,-105.0,-110,87,16,W,158
2013-04-23,away,Golden State,Denver,1610612744,0041200162,35.3,280,354,375,350,350.0,350,355.8,375.0,350.0,38.1,7.0,-110,8.5,-115,8.5,-108,8.0,-105,8.5,-110,8.5,-110,8.17,-109.67,8.5,7.0,-105,-115,0.0,207.0,-110,208.0,-105.0,208.0,-108,209.0,-110,209,-105,208.0,-110,208.17,-108.0,209.0,207.0,-105.0,-110,131,14,W,248
2013-04-23,home,Denver,Golden State,1610612743,0041200162,64.7,-335,-410,-420,-440,-500.0,-425,-439.0,-410.0,-500.0,61.9,-7.0,-110,-8.5,-104,-8.5,-102,-8.0,-115,-8.5,-110,-8.5,-110,-8.17,-108.5,-7.0,-8.5,-102,-115,100.0,207.0,-110,208.0,-105.0,208.0,-102,209.0,-110,209,-115,208.0,-110,208.17,-108.67,209.0,207.0,-102.0,-115,117,-14,L,248
2013-04-24,away,Atlanta,Indiana,1610612737,0041200122,0.0,275,264,280,275,285.0,270,274.8,285.0,264.0,3.1,7.0,-110,7.0,-107,7.0,-105,7.0,-115,7.0,-105,7.0,-110,7.0,-108.67,7.0,7.0,-105,-115,8.3,188.0,-110,187.0,-103.0,187.0,-103,186.5,-110,187,-115,186.5,-110,187.0,-108.5,188.0,186.5,-103.0,-115,98,-15,L,211
2013-04-24,home,Indiana,Atlanta,1610612754,0041200122,100.0,-330,-300,-310,-335,-370.0,-325,-328.0,-300.0,-370.0,96.9,-7.0,-110,-7.0,-103,-7.0,-105,-7.0,-105,-7.0,-115,-7.0,-110,-7.0,-108.0,-7.0,-7.0,-103,-115,91.7,188.0,-110,187.0,-107.0,187.0,-107,186.5,-110,187,-105,186.5,-110,187.0,-108.17,188.0,186.5,-105.0,-110,113,15,W,211
2013-04-24,away,Houston,Oklahoma City,1610612745,0041200142,0.0,650,720,725,715,,695,713.75,725.0,695.0,0.0,10.5,-105,11.0,-103,11.0,-102,11.0,-110,11.5,-110,11.0,-110,11.0,-106.67,11.5,10.5,-102,-110,0.0,212.0,-110,213.5,-108.0,213.5,-105,214.0,-110,214,-115,214.0,-110,213.5,-109.67,214.0,212.0,-105.0,-115,102,-3,L,207
2013-04-24,home,Oklahoma City,Houston,1610612760,0041200142,100.0,-830,-925,-925,-1015,,-905,-942.5,-905.0,-1015.0,100.0,-10.5,-115,-11.0,-107,-11.0,-108,-11.0,-110,-11.5,-110,-11.0,-110,-11.0,-110.0,-10.5,-11.5,-107,-115,100.0,212.0,-110,213.5,-102.0,213.5,-105,214.0,-110,214,-105,214.0,-110,213.5,-107.0,214.0,212.0,-102.0,-110,105,3,W,207
2013-04-24,away,L.A. Lakers,San Antonio,1610612747,0041200152,57.4,420,461,468,455,375.0,405,432.8,468.0,375.0,39.6,9.0,-110,9.0,-103,9.0,-108,9.0,-110,9.0,-115,9.0,-110,9.0,-109.33,9.0,9.0,-103,-115,0.0,187.5,-110,188.5,-100.0,188.5,-105,188.5,-110,189,-105,188.5,-110,188.42,-106.67,189.0,187.5,-100.0,-110,91,-11,L,193
2013-04-24,home,San Antonio,L.A. Lakers,1610612759,0041200152,42.6,-515,-550,-550,-560,-550.0,-500,-542.0,-500.0,-560.0,60.4,-9.0,-110,-9.0,-107,-9.0,-102,-9.0,-110,-9.0,-105,-9.0,-110,-9.0,-107.33,-9.0,-9.0,-102,-110,100.0,187.5,-110,188.5,-110.0,188.5,-105,188.5,-110,189,-115,188.5,-110,188.42,-110.0,189.0,187.5,-105.0,-115,102,11,W,193
2013-04-25,away,Miami,Milwaukee,1610612748,0041200103,62.7,-350,-320,-320,-345,-360.0,-340,-337.0,-320.0,-360.0,61.7,-7.5,-110,-7.0,-105,-7.0,-107,-7.0,-110,-7.5,-115,-7.0,-115,-7.17,-110.33,-7.0,-7.5,-105,-115,0.0,195.5,-110,195.0,-102.0,195.0,-102,195.5,-110,195,-115,195.0,-110,195.17,-108.17,195.5,195.0,-102.0,-115,104,13,W,195
2013-04-25,home,Milwaukee,Miami,1610612749,0041200103,37.3,290,281,290,285,280.0,285,284.2,290.0,280.0,38.3,7.5,-110,7.0,-105,7.0,-103,7.0,-110,7.5,-105,7.0,-105,7.17,-106.33,7.5,7.0,-103,-110,100.0,195.5,-110,195.0,-108.0,195.0,-108,195.5,-110,195,-105,195.0,-110,195.17,-108.5,195.5,195.0,-105.0,-110,91,-13,L,195
2013-04-25,away,Brooklyn,Chicago,1610612751,0041200133,0.0,145,147,145,155,150.0,145,148.4,155.0,145.0,41.6,4.0,-110,3.5,-107,3.5,-110,3.5,-115,4.0,-115,3.5,-110,3.67,-111.17,4.0,3.5,-107,-115,46.7,181.0,-110,182.0,-101.0,182.0,-110,182.0,-110,182,-110,181.5,-110,181.75,-108.5,182.0,181.0,-101.0,-110,76,-3,L,155
2013-04-25,home,Chicago,Brooklyn,1610612741,0041200133,100.0,-165,-163,-165,-175,-170.0,-165,-167.6,-163.0,-175.0,58.4,-4.0,-110,-3.5,-103,-3.5,-110,-3.5,-105,-4.0,-105,-3.5,-110,-3.67,-107.17,-3.5,-4.0,-103,-110,53.3,181.0,-110,182.0,-109.0,182.0,-110,182.0,-110,182,-110,181.5,-110,181.75,-109.83,182.0,181.0,-109.0,-110,79,3,W,155
2013-04-25,away,L.A. Clippers,Memphis,1610612746,0041200173,0.0,150,166,170,165,165.0,165,166.2,170.0,165.0,0.0,4.0,-110,4.5,-106,4.5,-108,4.5,-110,4.5,-110,4.5,-110,4.42,-109.0,4.5,4.0,-106,-110,0.0,180.5,-110,178.5,-102.0,178.5,-102,178.5,-110,179,-115,178.5,-110,178.92,-108.17,180.5,178.5,-102.0,-115,82,-12,L,176
2013-04-25,home,Memphis,L.A. Clippers,1610612763,0041200173,100.0,-170,-185,-185,-190,-190.0,-190,-188.0,-185.0,-190.0,100.0,-4.0,-110,-4.5,-104,-4.5,-102,-4.5,-110,-4.5,-110,-4.5,-110,-4.42,-107.67,-4.0,-4.5,-102,-110,100.0,180.5,-110,178.5,-108.0,178.5,-108,178.5,-110,179,-105,178.5,-110,178.92,-108.5,180.5,178.5,-105.0,-110,94,12,W,176
2013-04-26,away,New York,Boston,1610612752,0041200113,57.7,130,132,135,135,,125,131.75,135.0,125.0,50.3,3.0,-110,2.5,-102,2.5,-103,3.0,-110,2.5,-110,2.5,-105,2.67,-106.67,3.0,2.5,-102,-110,0.0,185.0,-110,183.0,-105.0,184.0,-105,183.5,-110,184,-110,183.5,-110,183.83,-108.33,185.0,183.0,-105.0,-110,90,14,W,166
2013-04-26,home,Boston,New York,1610612738,0041200113,42.3,-150,-146,-145,-155,,-145,-147.75,-145.0,-155.0,49.7,-3.0,-110,-2.5,-108,-2.5,-107,-3.0,-110,-2.5,-110,-2.5,-115,-2.67,-110.0,-2.5,-3.0,-107,-115,100.0,185.0,-110,183.0,-105.0,184.0,-105,183.5,-110,184,-110,183.5,-110,183.83,-108.33,185.0,183.0,-105.0,-110,76,-14,L,166
2013-04-26,away,San Antonio,L.A. Lakers,1610612759,0041200153,61.8,-150,-265,-280,-285,-300.0,-275,-281.0,-265.0,-300.0,61.8,-3.0,-110,-6.0,-113,-6.5,-105,-6.5,-110,-6.5,-115,-6.5,-110,-5.83,-110.5,-3.0,-6.5,-105,-115,9.5,189.5,-110,184.5,-107.0,184.5,-105,184.5,-110,184,-115,184.5,-110,185.25,-109.5,189.5,184.0,-105.0,-115,120,31,W,209
2013-04-26,home,L.A. Lakers,San Antonio,1610612747,0041200153,38.2,130,235,255,245,250.0,230,243.0,255.0,230.0,38.2,3.0,-110,6.0,-102,6.5,-105,6.5,-110,6.5,-105,6.5,-110,5.83,-107.0,6.5,3.0,-102,-110,90.5,189.5,-110,184.5,-103.0,184.5,-105,184.5,-110,184,-105,184.5,-110,185.25,-107.17,189.5,184.0,-103.0,-110,89,-31,L,209
2013-04-26,away,Denver,Golden State,1610612743,0041200163,0.0,100,-114,-123,-115,,-120,-118.0,-114.0,-123.0,0.0,-1.0,-110,-1.5,-104,-1.5,-110,-1.5,-110,-1.5,-110,-1.5,-110,-1.42,-109.0,-1.0,-1.5,-104,-110,54.4,211.5,-110,210.5,-110.0,210.5,-110,211.0,-110,211,-105,210.5,-110,210.83,-109.17,211.5,210.5,-105.0,-110,108,-2,L,218
2013-04-26,home,Golden State,Denver,1610612744,0041200163,100.0,-120,103,103,-105,,100,50.25,103.0,-105.0,100.0,1.0,-110,1.5,-106,1.5,-110,1.5,-110,1.5,-110,1.5,-110,1.42,-109.33,1.5,1.0,-106,-110,45.6,211.5,-110,210.5,-100.0,210.5,-110,211.0,-110,211,-115,210.5,-110,210.83,-109.17,211.5,210.5,-100.0,-115,110,2,W,218
2013-04-27,away,Indiana,Atlanta,1610612754,0041200123,62.8,105,113,110,110,,110,110.75,113.0,110.0,52.9,2.0,-115,2.0,-106,1.5,-102,2.0,-110,1.5,-105,2.0,-110,1.83,-108.0,2.0,1.5,-102,-115,55.0,189.0,-110,188.0,-103.0,188.0,-108,187.5,-110,189,-105,188.5,-110,188.33,-107.67,189.0,187.5,-103.0,-110,69,-21,L,159
2013-04-27,home,Atlanta,Indiana,1610612737,0041200123,37.2,-125,-125,-120,-130,,-130,-126.25,-120.0,-130.0,47.1,-2.0,-105,-2.0,-104,-1.5,-108,-2.0,-110,-1.5,-115,-2.0,-110,-1.83,-108.67,-1.5,-2.0,-104,-115,45.0,189.0,-110,188.0,-107.0,188.0,-102,187.5,-110,189,-115,188.5,-110,188.33,-109.0,189.0,187.5,-102.0,-115,90,21,W,159
2013-04-27,away,Brooklyn,Chicago,1610612751,0041200134,54.9,135,125,125,125,,125,125.0,125.0,125.0,0.0,3.0,-110,2.5,-106,2.0,-101,2.5,-110,2.5,-110,2.5,-110,2.5,-107.83,3.0,2.0,-101,-110,48.5,178.5,-110,176.0,-104.0,176.0,-108,176.0,-110,177,-110,176.5,-110,176.67,-108.67,178.5,176.0,-104.0,-110,134,-8,L,276
2013-04-27,home,Chicago,Brooklyn,1610612741,0041200134,45.1,-155,-138,-135,-145,,-145,-140.75,-135.0,-145.0,100.0,-3.0,-110,-2.5,-104,-2.0,-109,-2.5,-110,-2.5,-110,-2.5,-110,-2.5,-108.83,-2.0,-3.0,-104,-110,51.5,178.5,-110,176.0,-106.0,176.0,-102,176.0,-110,177,-110,176.5,-110,176.67,-108.0,178.5,176.0,-102.0,-110,142,8,W,276
2013-04-27,away,Oklahoma City,Houston,1610612760,0041200143,41.9,-155,-103,103,-105,,-115,-55.0,103.0,-115.0,44.0,-3.0,-115,1.0,-107,1.0,-105,1.0,-110,1.0,-110,1.0,-110,0.33,-109.5,1.0,-3.0,-105,-115,49.2,211.5,-110,206.5,-105.0,206.5,-103,207.0,-110,207,-105,206.5,-110,207.5,-107.17,211.5,206.5,-103.0,-110,104,3,W,205
2013-04-27,home,Houston,Oklahoma City,1610612745,0041200143,58.1,135,-107,-113,-115,,-105,-110.0,-105.0,-115.0,56.0,3.0,-105,-1.0,-103,-1.0,-105,-1.0,-110,-1.0,-110,-1.0,-110,-0.33,-107.17,3.0,-1.0,-103,-110,50.8,211.5,-110,206.5,-105.0,206.5,-107,207.0,-110,207,-115,206.5,-110,207.5,-109.5,211.5,206.5,-105.0,-115,101,-3,L,205
2013-04-27,away,L.A. Clippers,Memphis,1610612746,0041200174,58.5,135,139,145,145,140.0,140,141.8,145.0,139.0,0.0,3.0,-110,3.5,-110,3.0,-102,3.0,-110,3.0,-110,3.5,-115,3.17,-109.5,3.5,3.0,-102,-115,52.0,177.0,-110,177.5,-106.0,177.5,-103,178.0,-110,178,-110,177.5,-110,177.58,-108.17,178.0,177.0,-103.0,-110,83,-21,L,187
2013-04-27,home,Memphis,L.A. Clippers,1610612763,0041200174,41.5,-155,-154,-155,-165,-160.0,-160,-158.8,-154.0,-165.0,100.0,-3.0,-110,-3.5,-100,-3.0,-108,-3.0,-110,-3.0,-110,-3.5,-105,-3.17,-107.17,-3.0,-3.5,-100,-110,48.0,177.0,-110,177.5,-104.0,177.5,-107,178.0,-110,178,-110,177.5,-110,177.58,-108.5,178.0,177.0,-104.0,-110,104,21,W,187
2013-04-28,away,Miami,Milwaukee,1610612748,0041200104,59.8,-545,-444,-440,-490,-550.0,-490,-482.8,-440.0,-550.0,0.0,-9.5,-110,-8.5,-105,-8.5,-105,-8.5,-105,-9.5,-105,-9.0,-110,-8.92,-106.67,-8.5,-9.5,-105,-110,55.9,196.0,-110,195.0,-106.0,195.0,-105,195.5,-110,195,-115,195.5,-110,195.33,-109.33,196.0,195.0,-105.0,-115,88,11,W,165
2013-04-28,home,Milwaukee,Miami,1610612749,0041200104,40.2,440,380,390,390,375.0,395,386.0,395.0,375.0,100.0,9.5,-110,8.5,-105,8.5,-105,8.5,-115,9.5,-115,9.0,-110,8.92,-110.0,9.5,8.5,-105,-115,44.1,196.0,-110,195.0,-104.0,195.0,-105,195.5,-110,195,-105,195.5,-110,195.33,-107.33,196.0,195.0,-104.0,-110,77,-11,L,165
2013-04-28,away,New York,Boston,1610612752,0041200114,57.8,-125,-119,-117,-125,,-130,-122.75,-117.0,-130.0,60.8,-1.5,-110,-1.5,-109,-1.5,-108,-1.5,-115,-2.5,-105,-1.5,-110,-1.67,-109.5,-1.5,-2.5,-105,-115,41.5,182.5,-110,181.5,-107.0,181.5,-108,182.0,-110,181,-115,182.0,-110,181.75,-110.0,182.5,181.0,-107.0,-115,90,-7,L,187
2013-04-28,home,Boston,New York,1610612738,0041200114,42.2,105,108,107,105,,110,107.5,110.0,105.0,39.2,1.5,-110,1.5,-101,1.5,-102,1.5,-105,2.5,-115,1.5,-110,1.67,-107.17,2.5,1.5,-101,-115,58.5,182.5,-110,181.5,-103.0,181.5,-102,182.0,-110,181,-105,182.0,-110,181.75,-106.67,182.5,181.0,-102.0,-110,97,7,W,187
2013-04-28,away,San Antonio,L.A. Lakers,1610612759,0041200154,47.1,-530,-650,-750,-810,,-800,-752.5,-650.0,-810.0,60.5,-8.5,-110,-11.0,-110,-11.5,-105,-11.5,-110,-11.5,-115,-11.5,-115,-10.92,-110.83,-8.5,-11.5,-105,-115,54.1,188.0,-110,190.0,-107.0,190.5,-102,190.5,-110,191,-110,190.0,-110,190.0,-108.17,191.0,188.0,-102.0,-110,103,21,W,185
2013-04-28,home,L.A. Lakers,San Antonio,1610612747,0041200154,52.9,425,534,600,585,,600,579.75,600.0,534.0,39.5,8.5,-110,11.0,-100,11.5,-105,11.5,-110,11.5,-105,11.5,-105,10.92,-105.83,11.5,8.5,-100,-110,45.9,188.0,-110,190.0,-103.0,190.5,-108,190.5,-110,191,-110,190.0,-110,190.0,-108.5,191.0,188.0,-103.0,-110,82,-21,L,185
2013-04-28,away,Denver,Golden State,1610612743,0041200164,43.7,-125,-125,-128,-130,,-135,-129.5,-125.0,-135.0,50.0,-1.5,-110,-2.0,-101,-2.0,-103,-2.0,-105,-2.0,-110,-2.0,-115,-1.92,-107.33,-1.5,-2.0,-101,-115,63.6,211.5,-110,212.5,-110.0,212.5,-103,213.5,-110,213,-115,213.0,-110,212.67,-109.67,213.5,211.5,-103.0,-115,101,-14,L,216
