Date,Location,Team,OppTeam,TeamId,GameId,PercentBet_ML,Open_Line_ML,Pinnacle_ML,5dimes_ML,Heritage_ML,Bovada_ML,Betonline_ML,Average_Line_ML,Best_Line_ML,Worst_Line_ML,PercentBet_Spread,Open_Line_Spread,Open_Odds_Spread,Pinnacle_Line_Spread,Pinnacle_Odds_Spread,5dimes_Line_Spread,5dimes_Odds_Spread,Heritage_Line_Spread,Heritage_Odds_Spread,Bovada_Line_Spread,Bovada_Odds_Spread,Betonline_Line_Spread,Betonline_Odds_Spread,Average_Line_Spread,Average_Odds_Spread,Best_Line_Spread,Worst_Line_Spread,Best_Odds_Spread,Worst_Odds_Spread,PercentBet_OU,Open_Line_OU,Open_Odds_OU,Pinnacle_Line_OU,Pinnacle_Odds_OU,5dimes_Line_OU,5dimes_Odds_OU,Heritage_Line_OU,Heritage_Odds_OU,Bovada_Line_OU,Bovada_Odds_OU,Betonline_Line_OU,Betonline_Odds_OU,Average_Line_OU,Average_Odds_OU,Best_Line_OU,Worst_Line_OU,Best_Odds_OU,Worst_Odds_OU,Pts,Spread,Result,Total
2016-10-26,away,Brooklyn,Boston,1610612751,0021600006,61.1,925.0,737,625,610,600.0,700.0,654.4,737.0,600.0,44.5,14.0,-110,11.5,-107,11.5,-110,11.5,-105,12.0,-115,11.5,-110,12.0,-109.5,14.0,11.5,-105,-115,46.5,207.5,-110,212.5,-108,212.5,-110,212.5,-105,212,-110,212.0,-110,211.5,-108.83,212.5,207.5,-105,-110,117.0,-5.0,L,239.0
2016-10-26,home,Boston,Brooklyn,1610612738,0021600006,38.9,-1400.0,-951,-950,-810,-900.0,-950.0,-912.2,-810.0,-951.0,55.5,-14.0,-110,-11.5,-103,-11.5,-110,-11.5,-105,-12.0,-105,-11.5,-110,-12.0,-107.17,-11.5,-14.0,-103,-110,53.5,207.5,-110,212.5,-102,212.5,-110,212.5,-105,212,-110,212.0,-110,211.5,-107.83,212.5,207.5,-102,-110,122.0,5.0,W,239.0
2016-10-26,away,Detroit,Toronto,1610612765,0021600007,52.9,270.0,239,235,240,230.0,230.0,234.8,240.0,230.0,46.9,7.0,-110,6.5,-102,6.5,-110,6.5,-105,7.0,-115,6.5,-110,6.67,-108.67,7.0,6.5,-102,-115,58.2,201.0,-110,196.5,-105,196.5,-110,197.0,-105,197,-115,196.5,-110,197.42,-109.17,201.0,196.5,-105,-115,91.0,-18.0,L,200.0
2016-10-26,home,Toronto,Detroit,1610612761,0021600007,47.1,-325.0,-270,-275,-290,-270.0,-275.0,-276.0,-270.0,-290.0,53.1,-7.0,-110,-6.5,-108,-6.5,-110,-6.5,-105,-7.0,-105,-6.5,-110,-6.67,-108.0,-6.5,-7.0,-105,-110,41.8,201.0,-110,196.5,-105,196.5,-110,197.0,-105,197,-105,196.5,-110,197.42,-107.5,201.0,196.5,-105,-110,109.0,18.0,W,200.0
2016-10-26,away,Charlotte,Milwaukee,1610612766,0021600008,47.1,-125.0,-111,-123,-125,-125.0,-120.0,-120.8,-111.0,-125.0,55.3,0.0,-110,-1.5,-101,-1.5,-110,-1.5,-105,-2.0,-105,-1.5,-110,-1.33,-106.83,0.0,-2.0,-101,-110,36.4,199.5,-110,195.5,-105,195.0,-110,195.0,-105,195,-110,195.0,-110,195.83,-108.33,199.5,195.0,-105,-110,107.0,11.0,W,203.0
2016-10-26,home,Milwaukee,Charlotte,1610612749,0021600008,52.9,105.0,101,103,105,105.0,100.0,102.8,105.0,100.0,44.7,0.0,-110,1.5,-109,1.5,-110,1.5,-105,2.0,-115,1.5,-110,1.33,-109.83,2.0,0.0,-105,-115,63.6,199.5,-110,195.5,-105,195.0,-110,195.0,-105,195,-110,195.0,-110,195.83,-108.33,199.5,195.0,-105,-110,96.0,-11.0,L,203.0
2016-10-26,away,Minnesota,Memphis,1610612750,0021600009,58.4,125.0,-110,-117,-120,-125.0,-122.0,-118.8,-110.0,-125.0,58.5,3.5,-110,-1.5,-100,-1.0,-110,-1.0,-105,-2.0,-105,-1.5,-105,-0.58,-105.83,3.5,-2.0,-100,-110,40.0,201.0,-110,199.5,-104,199.0,-110,199.0,-105,199,-110,199.0,-113,199.42,-108.67,201.0,199.0,-104,-113,98.0,-4.0,L,200.0
2016-10-26,home,Memphis,Minnesota,1610612763,0021600009,41.6,-145.0,-100,-103,100,105.0,102.0,20.8,105.0,-103.0,41.5,-3.5,-110,1.5,-110,1.0,-110,1.0,-105,2.0,-115,1.5,-115,0.58,-110.83,2.0,-3.5,-105,-115,60.0,201.0,-110,199.5,-106,199.0,-110,199.0,-105,199,-110,199.0,-107,199.42,-108.0,201.0,199.0,-105,-110,102.0,4.0,W,200.0
2016-10-26,away,Denver,New Orleans,1610612743,0021600010,48.5,140.0,102,105,100,100.0,100.0,101.4,105.0,100.0,52.4,4.0,-110,1.5,-108,1.5,-110,1.5,-105,1.5,-110,1.5,-105,1.92,-108.0,4.0,1.5,-105,-110,58.6,209.0,-110,206.5,-105,206.0,-110,206.0,-105,206,-110,206.5,-102,206.67,-107.0,209.0,206.0,-102,-110,107.0,5.0,W,209.0
2016-10-26,home,New Orleans,Denver,1610612740,0021600010,51.5,-160.0,-113,-125,-120,-120.0,-120.0,-119.6,-113.0,-125.0,47.6,-4.0,-110,-1.5,-102,-1.5,-110,-1.5,-105,-1.5,-110,-1.5,-115,-1.92,-108.67,-1.5,-4.0,-102,-115,41.4,209.0,-110,206.5,-105,206.0,-110,206.0,-105,206,-110,206.5,-118,206.67,-109.67,209.0,206.0,-105,-118,102.0,-5.0,L,209.0
2016-10-26,away,Oklahoma City,Philadelphia,1610612760,0021600011,52.6,-430.0,-432,-470,-490,-550.0,-500.0,-488.4,-432.0,-550.0,63.3,-7.5,-110,-9.0,-105,-9.0,-110,-9.0,-105,-9.5,-110,-9.0,-105,-8.83,-107.5,-7.5,-9.5,-105,-110,46.3,213.5,-110,209.0,-107,209.0,-110,209.5,-105,209,-115,209.0,-110,209.83,-109.5,213.5,209.0,-105,-115,103.0,6.0,W,200.0
2016-10-26,home,Philadelphia,Oklahoma City,1610612755,0021600011,47.4,360.0,371,375,390,375.0,405.0,383.2,405.0,371.0,36.7,7.5,-110,9.0,-116,9.0,-110,9.0,-105,9.5,-110,9.0,-115,8.83,-111.0,9.5,7.5,-105,-116,53.7,213.5,-110,209.0,-103,209.0,-110,209.5,-105,209,-105,209.0,-110,209.83,-107.17,213.5,209.0,-103,-110,97.0,-6.0,L,200.0
2016-10-26,away,Sacramento,Phoenix,1610612758,0021600012,45.9,130.0,133,140,130,130.0,133.0,133.2,140.0,130.0,46.7,3.0,-110,3.0,-108,3.0,-102,3.0,-105,3.0,-110,3.0,-102,3.0,-106.17,3.0,3.0,-102,-110,61.1,215.0,-110,211.5,-102,211.5,-108,212.0,-105,212,-115,211.5,-115,212.25,-109.17,215.0,211.5,-102,-115,113.0,19.0,W,207.0
2016-10-26,home,Phoenix,Sacramento,1610612756,0021600012,54.1,-150.0,-147,-150,-150,-150.0,-153.0,-150.0,-147.0,-153.0,53.3,-3.0,-110,-3.0,-102,-3.0,-108,-3.0,-105,-3.0,-110,-3.0,-118,-3.0,-108.83,-3.0,-3.0,-102,-118,38.9,215.0,-110,211.5,-108,211.5,-102,212.0,-105,212,-105,211.5,-105,212.25,-105.83,215.0,211.5,-102,-110,94.0,-19.0,L,207.0
2016-10-26,away,Houston,L.A. Lakers,1610612745,0021600013,41.6,-240.0,-235,-240,-250,-235.0,-245.0,-241.0,-235.0,-250.0,56.9,-5.0,-110,-6.0,-105,-6.0,-110,-6.0,-105,-6.5,-110,-6.0,-110,-5.92,-108.33,-5.0,-6.5,-105,-110,59.7,216.5,-110,224.5,-108,224.5,-110,225.0,-105,224,-115,224.5,-115,223.17,-110.5,225.0,216.5,-105,-115,114.0,-6.0,L,234.0
2016-10-26,home,L.A. Lakers,Houston,1610612747,0021600013,58.4,200.0,210,200,210,195.0,205.0,204.0,210.0,195.0,43.1,5.0,-110,6.0,-105,6.0,-110,6.0,-105,6.5,-110,6.0,-110,5.92,-108.33,6.5,5.0,-105,-110,40.3,216.5,-110,224.5,-102,224.5,-110,225.0,-105,224,-105,224.5,-105,223.17,-106.17,225.0,216.5,-102,-110,120.0,6.0,W,234.0
2016-10-27,away,Washington,Atlanta,1610612764,0021600014,42.9,160.0,155,165,155,155.0,160.0,158.0,165.0,155.0,40.3,3.0,-105,4.0,-107,4.0,-107,3.5,-105,4.0,-110,4.0,-115,3.75,-108.17,4.0,3.0,-105,-115,55.6,206.5,-110,202.5,-103,202.5,-103,202.5,-105,203,-110,202.5,-110,203.25,-106.83,206.5,202.5,-103,-110,99.0,-15.0,L,213.0
2016-10-27,home,Atlanta,Washington,1610612737,0021600014,57.1,-180.0,-172,-175,-180,-175.0,-180.0,-176.4,-172.0,-180.0,59.7,-3.0,-115,-4.0,-103,-4.0,-103,-3.5,-105,-4.0,-110,-4.0,-105,-3.75,-106.83,-3.0,-4.0,-103,-115,44.4,206.5,-110,202.5,-107,202.5,-107,202.5,-105,203,-110,202.5,-110,203.25,-108.17,206.5,202.5,-105,-110,114.0,15.0,W,213.0
2016-10-27,away,Boston,Chicago,1610612738,0021600015,34.6,-125.0,-103,102,-105,-105.0,-113.0,-64.8,102.0,-113.0,47.6,-3.0,-110,1.0,-108,1.0,-108,1.0,-105,1.5,-115,1.0,-118,0.42,-110.67,1.5,-3.0,-105,-118,54.8,210.5,-110,209.0,-105,209.0,-105,208.0,-105,209,-110,209.0,-105,209.08,-106.67,210.5,208.0,-105,-110,99.0,-6.0,L,204.0
2016-10-27,home,Chicago,Boston,1610612741,0021600015,65.4,105.0,-107,-112,-115,-115.0,-107.0,-111.2,-107.0,-115.0,52.4,3.0,-110,-1.0,-102,-1.0,-102,-1.0,-105,-1.5,-105,-1.0,-102,-0.42,-104.33,3.0,-1.5,-102,-110,45.2,210.5,-110,209.0,-105,209.0,-105,208.0,-105,209,-110,209.0,-115,209.08,-108.33,210.5,208.0,-105,-115,105.0,6.0,W,204.0
2016-10-27,away,San Antonio,Sacramento,1610612759,0021600016,57.9,-375.0,-340,-340,-360,-360.0,-350.0,-350.0,-340.0,-360.0,51.0,-6.0,-110,-8.0,-100,-7.5,-110,-7.5,-105,-8.5,-105,-8.0,-102,-7.58,-105.33,-6.0,-8.5,-100,-110,55.4,209.0,-110,203.0,-105,203.0,-110,203.5,-105,203,-115,203.0,-110,204.08,-109.17,209.0,203.0,-105,-115,102.0,8.0,W,196.0
2016-10-27,home,Sacramento,San Antonio,1610612758,0021600016,42.1,315.0,297,280,290,280.0,290.0,287.4,297.0,280.0,49.0,6.0,-110,8.0,-110,7.5,-110,7.5,-105,8.5,-115,8.0,-118,7.58,-111.33,8.5,6.0,-105,-118,44.6,209.0,-110,203.0,-105,203.0,-110,203.5,-105,203,-105,203.0,-110,204.08,-107.5,209.0,203.0,-105,-110,94.0,-8.0,L,196.0
2016-10-27,away,L.A. Clippers,Portland,1610612746,0021600017,40.7,-140.0,-138,-145,-145,-140.0,-134.0,-140.4,-134.0,-145.0,52.8,-1.5,-110,-2.5,-107,-2.5,-110,-2.5,-105,-3.0,-110,-2.5,-105,-2.42,-107.83,-1.5,-3.0,-105,-110,60.8,208.5,-110,209.5,-108,209.5,-110,209.5,-105,211,-105,209.0,-125,209.5,-110.5,211.0,208.5,-105,-125,114.0,8.0,W,220.0
2016-10-27,home,Portland,L.A. Clippers,1610612757,0021600017,59.3,120.0,125,125,125,120.0,114.0,121.8,125.0,114.0,47.2,1.5,-110,2.5,-103,2.5,-110,2.5,-105,3.0,-110,2.5,-115,2.42,-108.83,3.0,1.5,-103,-115,39.2,208.5,-110,209.5,-102,209.5,-110,209.5,-105,211,-115,209.0,-105,209.5,-107.83,211.0,208.5,-102,-115,106.0,-8.0,L,220.0
2016-10-28,away,Cleveland,Toronto,1610612739,0021600018,56.1,-140.0,-143,-140,-150,-160.0,-149.0,-148.4,-140.0,-160.0,58.9,-3.0,-110,-2.5,-107,-2.5,-105,-2.5,-105,-3.5,-110,-2.5,-112,-2.75,-108.17,-2.5,-3.5,-105,-112,0.0,202.5,-110,206.0,-102,205.5,-108,205.5,-105,206,-115,205.5,-110,205.17,-108.33,206.0,202.5,-102,-115,94.0,3.0,W,185.0
2016-10-28,home,Toronto,Cleveland,1610612761,0021600018,43.9,120.0,129,130,130,140.0,129.0,131.6,140.0,129.0,41.1,3.0,-110,2.5,-103,2.5,-105,2.5,-105,3.5,-110,2.5,-108,2.75,-106.83,3.5,2.5,-103,-110,100.0,202.5,-110,206.0,-108,205.5,-102,205.5,-105,206,-105,205.5,-110,205.17,-106.67,206.0,202.5,-102,-110,91.0,-3.0,L,185.0
2016-10-28,away,Indiana,Brooklyn,1610612754,0021600019,59.7,-260.0,-222,-220,-235,-245.0,-225.0,-229.4,-220.0,-245.0,53.8,-6.0,-110,-6.0,-103,-6.0,-101,-6.0,-105,-6.5,-110,-6.0,-105,-6.08,-105.67,-6.0,-6.5,-101,-110,53.7,209.5,-110,219.5,-105,219.5,-105,219.0,-105,219,-115,219.0,-110,217.58,-108.33,219.5,209.5,-105,-115,94.0,-9.0,L,197.0
2016-10-28,home,Brooklyn,Indiana,1610612751,0021600019,40.3,220.0,199,200,200,205.0,195.0,199.8,205.0,195.0,46.2,6.0,-110,6.0,-114,6.0,-109,6.0,-105,6.5,-110,6.0,-115,6.08,-110.5,6.5,6.0,-105,-115,46.3,209.5,-110,219.5,-105,219.5,-105,219.0,-105,219,-105,219.0,-110,217.58,-106.67,219.5,209.5,-105,-110,103.0,9.0,W,197.0
2016-10-28,away,Orlando,Detroit,1610612753,0021600020,11.1,165.0,159,155,155,155.0,150.0,154.8,159.0,150.0,35.1,3.5,-110,4.0,-103,4.0,-110,4.0,-105,4.0,-105,4.0,-112,3.92,-107.5,4.0,3.5,-103,-112,55.2,202.0,-110,195.0,-107,195.0,-110,195.5,-105,196,-105,195.0,-110,196.42,-107.83,202.0,195.0,-105,-110,82.0,-26.0,L,190.0
2016-10-28,home,Detroit,Orlando,1610612765,0021600020,88.9,-190.0,-177,-175,-175,-175.0,-170.0,-174.4,-170.0,-177.0,64.9,-3.5,-110,-4.0,-107,-4.0,-110,-4.0,-105,-4.0,-115,-4.0,-108,-3.92,-109.17,-3.5,-4.0,-105,-115,44.8,202.0,-110,195.0,-103,195.0,-110,195.5,-105,196,-115,195.0,-110,196.42,-108.83,202.0,195.0,-103,-115,108.0,26.0,W,190.0
2016-10-28,away,Phoenix,Oklahoma City,1610612756,0021600021,25.0,375.0,314,300,310,300.0,310.0,306.8,314.0,300.0,49.9,9.5,-110,8.0,-108,7.5,-110,7.5,-105,8.0,-110,8.0,-110,8.08,-108.83,9.5,7.5,-105,-110,55.0,213.0,-110,209.5,-102,209.0,-110,209.0,-105,209,-110,209.0,-110,209.75,-107.83,213.0,209.0,-102,-110,110.0,-3.0,L,223.0
2016-10-28,home,Oklahoma City,Phoenix,1610612760,0021600021,75.0,-450.0,-360,-360,-380,-400.0,-370.0,-374.0,-360.0,-400.0,50.1,-9.5,-110,-8.0,-102,-7.5,-110,-7.5,-105,-8.0,-110,-8.0,-110,-8.08,-107.83,-7.5,-9.5,-102,-110,45.0,213.0,-110,209.5,-113,209.0,-110,209.0,-105,209,-110,209.0,-110,209.75,-109.67,213.0,209.0,-105,-113,113.0,3.0,W,223.0
2016-10-28,away,Charlotte,Miami,1610612766,0021600022,52.9,110.0,-110,-117,-120,-115.0,-120.0,-116.4,-110.0,-120.0,54.5,3.0,-110,-1.0,-105,-1.5,-101,-1.5,-105,-1.5,-105,-1.0,-115,-0.58,-106.83,3.0,-1.5,-101,-115,0.0,196.5,-110,197.0,-106,197.0,-103,197.0,-105,197,-110,197.0,-110,196.92,-107.33,197.0,196.5,-103,-110,97.0,6.0,W,188.0
2016-10-28,home,Miami,Charlotte,1610612748,0021600022,47.1,-130.0,-100,107,100,-105.0,100.0,20.4,107.0,-105.0,45.5,-3.0,-110,1.0,-105,1.5,-109,1.5,-105,1.5,-115,1.0,-105,0.58,-108.17,1.5,-3.0,-105,-115,100.0,196.5,-110,197.0,-104,197.0,-107,197.0,-105,197,-110,197.0,-110,196.92,-107.67,197.0,196.5,-104,-110,91.0,-6.0,L,188.0
2016-10-28,away,Houston,Dallas,1610612745,0021600023,44.8,105.0,-123,-125,-125,-120.0,-130.0,-124.6,-120.0,-130.0,53.3,2.0,-110,-1.5,-113,-2.0,-105,-2.0,-105,-2.0,-105,-2.0,-110,-1.25,-108.0,2.0,-2.0,-105,-113,61.7,224.0,-110,218.5,-107,218.5,-107,218.5,-105,219,-110,218.5,-110,219.5,-108.17,224.0,218.5,-105,-110,106.0,8.0,W,204.0
2016-10-28,home,Dallas,Houston,1610612742,0021600023,55.2,-125.0,111,115,105,100.0,110.0,108.2,115.0,100.0,46.7,-2.0,-110,1.5,-102,2.0,-105,2.0,-105,2.0,-115,2.0,-110,1.25,-107.83,2.0,-2.0,-102,-115,38.3,224.0,-110,218.5,-103,218.5,-103,218.5,-105,219,-110,218.5,-110,219.5,-106.83,224.0,218.5,-103,-110,98.0,-8.0,L,204.0
2016-10-28,away,L.A. Lakers,Utah,1610612747,0021600024,63.7,335.0,393,360,380,350.0,385.0,373.6,393.0,350.0,50.0,8.5,-110,9.5,-108,9.0,-110,9.5,-105,9.0,-105,9.0,-103,9.08,-106.83,9.5,8.5,-103,-110,59.4,201.5,-110,200.5,-113,201.0,-110,201.0,-105,202,-110,200.5,-110,201.08,-109.67,202.0,200.5,-105,-113,89.0,-7.0,L,185.0
2016-10-28,home,Utah,L.A. Lakers,1610612762,0021600024,36.3,-405.0,-460,-450,-480,-500.0,-460.0,-470.0,-450.0,-500.0,50.0,-8.5,-110,-9.5,-102,-9.0,-110,-9.5,-105,-9.0,-115,-9.0,-117,-9.08,-109.83,-8.5,-9.5,-102,-117,40.6,201.5,-110,200.5,-102,201.0,-110,201.0,-105,202,-110,200.5,-110,201.08,-107.83,202.0,200.5,-102,-110,96.0,7.0,W,185.0
2016-10-28,away,Golden State,New Orleans,1610612744,0021600025,54.0,-525.0,-950,-900,-930,-900.0,-1000.0,-936.0,-900.0,-1000.0,63.8,-9.5,-110,-12.0,-108,-12.0,-110,-12.5,-105,-12.5,-115,-12.0,-110,-11.75,-109.67,-9.5,-12.5,-105,-115,63.2,216.0,-110,223.5,-110,223.5,-110,223.5,-105,224,-105,223.5,-110,222.33,-108.33,224.0,216.0,-105,-110,122.0,8.0,W,236.0
2016-10-28,home,New Orleans,Golden State,1610612740,0021600025,46.0,430.0,736,600,680,550.0,725.0,658.2,736.0,550.0,36.2,9.5,-110,12.0,-102,12.0,-110,12.5,-105,12.5,-105,12.0,-110,11.75,-107.0,12.5,9.5,-102,-110,36.8,216.0,-110,223.5,-100,223.5,-110,223.5,-105,224,-115,223.5,-110,222.33,-108.33,224.0,216.0,-100,-115,114.0,-8.0,L,236.0
2016-10-29,away,Atlanta,Philadelphia,1610612737,0021600026,49.6,-300.0,-365,-380,-370,-370.0,-370.0,-371.0,-365.0,-380.0,52.7,-6.5,-110,-8.0,-108,-8.0,-110,-8.0,-105,-8.0,-115,-8.0,-115,-7.75,-110.5,-6.5,-8.0,-105,-115,43.3,201.0,-110,202.0,-105,202.0,-110,202.0,-105,202,-110,201.5,-110,201.75,-108.33,202.0,201.0,-105,-110,104.0,32.0,W,176.0
2016-10-29,home,Philadelphia,Atlanta,1610612755,0021600026,50.4,250.0,318,315,300,285.0,310.0,305.6,318.0,285.0,47.3,6.5,-110,8.0,-102,8.0,-110,8.0,-105,8.0,-105,8.0,-105,7.75,-106.17,8.0,6.5,-102,-110,56.7,201.0,-110,202.0,-105,202.0,-110,202.0,-105,202,-110,201.5,-110,201.75,-108.33,202.0,201.0,-105,-110,72.0,-32.0,L,176.0
2016-10-29,away,Boston,Charlotte,1610612738,0021600027,47.5,-125.0,-143,-150,-145,-145.0,-140.0,-144.6,-140.0,-150.0,51.2,-3.0,-110,-3.0,-100,-3.0,-110,-3.0,-105,-3.0,-110,-2.5,-110,-2.92,-107.5,-2.5,-3.0,-100,-110,4.3,204.5,-110,202.5,-108,202.0,-110,202.5,-105,203,-110,202.0,-112,202.75,-109.17,204.5,202.0,-105,-112,104.0,6.0,W,202.0
2016-10-29,home,Charlotte,Boston,1610612766,0021600027,52.5,105.0,129,130,125,125.0,120.0,125.8,130.0,120.0,48.8,3.0,-110,3.0,-110,3.0,-110,3.0,-105,3.0,-110,2.5,-110,2.92,-109.17,3.0,2.5,-105,-110,95.7,204.5,-110,202.5,-102,202.0,-110,202.5,-105,203,-110,202.0,-108,202.75,-107.5,204.5,202.0,-102,-110,98.0,-6.0,L,202.0
2016-10-29,away,Memphis,New York,1610612763,0021600028,41.6,105.0,118,140,135,135.0,135.0,132.6,140.0,118.0,41.4,4.0,-110,2.0,-102,3.0,-105,3.5,-105,3.0,-105,3.0,-105,3.08,-105.33,4.0,2.0,-102,-110,44.6,196.5,-110,199.0,-110,199.0,-105,199.0,-105,199,-115,199.0,-110,198.58,-109.17,199.0,196.5,-105,-115,104.0,-7.0,L,215.0
2016-10-29,home,New York,Memphis,1610612752,0021600028,58.4,-125.0,-130,-150,-155,-155.0,-155.0,-149.0,-130.0,-155.0,58.6,-4.0,-110,-2.0,-108,-3.0,-105,-3.5,-105,-3.0,-115,-3.0,-115,-3.08,-109.67,-2.0,-4.0,-105,-115,55.4,196.5,-110,199.0,-100,199.0,-105,199.0,-105,199,-105,199.0,-110,198.58,-105.83,199.0,196.5,-100,-110,111.0,7.0,W,215.0
2016-10-29,away,Orlando,Cleveland,1610612753,0021600029,0.0,725.0,587,600,525,500.0,535.0,549.4,600.0,500.0,46.4,9.5,-110,11.0,-107,11.0,-106,10.5,-105,11.5,-115,11.0,-115,10.75,-109.67,11.5,9.5,-105,-115,37.1,208.0,-110,204.0,-101,205.0,-105,205.0,-105,205,-110,204.0,-118,205.17,-108.17,208.0,204.0,-101,-118,99.0,-6.0,L,204.0
