GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
2016-10-26,10,0021600013,1610612747,LAL,Los Angeles,1-0,38,25,27,30,0,0,0,0,0,0,0,0,0,0,120,0.506,0.818,0.34299999999999997,21,39,15
2016-10-27,1,0021600014,1610612764,WAS,Washington,0-1,27,29,24,19,0,0,0,0,0,0,0,0,0,0,99,0.426,0.722,0.3,25,40,19
2016-10-27,1,0021600014,1610612737,ATL,Atlanta,1-0,29,28,24,33,0,0,0,0,0,0,0,0,0,0,114,0.5,0.778,0.462,28,52,21
2016-10-27,2,0021600015,1610612738,BOS,Boston,1-1,20,29,24,26,0,0,0,0,0,0,0,0,0,0,99,0.5,0.625,0.348,22,36,11
2016-10-27,2,0021600015,1610612741,CHI,Chicago,1-0,30,27,22,26,0,0,0,0,0,0,0,0,0,0,105,0.391,0.733,0.44,25,55,12
2016-10-27,3,0021600016,1610612759,SAS,San Antonio,2-0,27,26,23,26,0,0,0,0,0,0,0,0,0,0,102,0.456,0.889,0.33299999999999996,23,40,9
2016-10-27,3,0021600016,1610612758,SAC,Sacramento,1-1,29,28,14,23,0,0,0,0,0,0,0,0,0,0,94,0.4,0.8420000000000001,0.3,22,40,15
2016-10-27,4,0021600017,1610612746,LAC,LA,1-0,28,30,24,32,0,0,0,0,0,0,0,0,0,0,114,0.40700000000000003,0.696,0.276,12,48,7
2016-10-27,4,0021600017,1610612757,POR,Portland,1-1,27,22,33,24,0,0,0,0,0,0,0,0,0,0,106,0.45899999999999996,0.75,0.222,18,48,14
2016-10-28,1,0021600018,1610612739,CLE,Cleveland,2-0,28,22,21,23,0,0,0,0,0,0,0,0,0,0,94,0.418,0.727,0.375,20,40,17
2016-10-28,1,0021600018,1610612761,TOR,Toronto,1-1,23,17,27,24,0,0,0,0,0,0,0,0,0,0,91,0.389,0.9440000000000001,0.25,12,51,18
2016-10-28,2,0021600019,1610612754,IND,Indiana,1-1,27,21,31,15,0,0,0,0,0,0,0,0,0,0,94,0.37799999999999995,0.65,0.292,22,49,13
2016-10-28,2,0021600019,1610612751,BKN,Brooklyn,1-1,20,32,20,31,0,0,0,0,0,0,0,0,0,0,103,0.43700000000000006,0.85,0.303,20,52,16
2016-10-28,3,0021600020,1610612753,ORL,Orlando,0-2,22,9,20,31,0,0,0,0,0,0,0,0,0,0,82,0.34700000000000003,0.667,0.308,20,44,9
2016-10-28,3,0021600020,1610612765,DET,Detroit,1-1,24,30,32,22,0,0,0,0,0,0,0,0,0,0,108,0.505,0.833,0.368,27,53,12
2016-10-28,4,0021600021,1610612756,PHX,Phoenix,0-2,40,13,30,19,8,0,0,0,0,0,0,0,0,0,110,0.447,0.6559999999999999,0.179,15,44,15
2016-10-28,4,0021600021,1610612760,OKC,Oklahoma City,2-0,25,24,28,25,11,0,0,0,0,0,0,0,0,0,113,0.41700000000000004,0.737,0.23800000000000002,13,57,22
2016-10-28,5,0021600022,1610612766,CHA,Charlotte,2-0,21,25,27,24,0,0,0,0,0,0,0,0,0,0,97,0.38,0.833,0.318,20,49,8
2016-10-28,5,0021600022,1610612748,MIA,Miami,1-1,23,34,20,14,0,0,0,0,0,0,0,0,0,0,91,0.37200000000000005,0.65,0.41200000000000003,19,52,19
2016-10-28,6,0021600023,1610612745,HOU,Houston,1-1,24,28,25,29,0,0,0,0,0,0,0,0,0,0,106,0.47100000000000003,0.8059999999999999,0.469,21,41,18
2016-10-28,6,0021600023,1610612742,DAL,Dallas,0-2,24,26,17,31,0,0,0,0,0,0,0,0,0,0,98,0.43799999999999994,0.833,0.276,13,34,9
2016-10-28,7,0021600024,1610612747,LAL,Los Angeles,1-1,27,16,22,24,0,0,0,0,0,0,0,0,0,0,89,0.381,0.762,0.391,16,43,14
2016-10-28,7,0021600024,1610612762,UTA,Utah,1-1,28,20,17,31,0,0,0,0,0,0,0,0,0,0,96,0.413,0.7,0.24,14,47,14
2016-10-28,8,0021600025,1610612744,GSW,Golden State,1-1,32,27,33,30,0,0,0,0,0,0,0,0,0,0,122,0.484,0.893,0.321,32,49,14
2016-10-28,8,0021600025,1610612740,NOP,New Orleans,0-2,22,28,31,33,0,0,0,0,0,0,0,0,0,0,114,0.47,0.652,0.22699999999999998,29,49,13
2016-10-29,1,0021600026,1610612737,ATL,Atlanta,2-0,29,24,21,30,0,0,0,0,0,0,0,0,0,0,104,0.494,0.652,0.25,31,47,12
2016-10-29,1,0021600026,1610612755,PHI,Philadelphia,0-2,24,15,19,14,0,0,0,0,0,0,0,0,0,0,72,0.35,0.733,0.278,16,39,20
2016-10-29,2,0021600027,1610612738,BOS,Boston,2-1,28,16,27,33,0,0,0,0,0,0,0,0,0,0,104,0.48100000000000004,0.647,0.484,25,42,13
2016-10-29,2,0021600027,1610612766,CHA,Charlotte,2-1,19,22,31,26,0,0,0,0,0,0,0,0,0,0,98,0.405,0.758,0.281,22,38,8
2016-10-29,3,0021600028,1610612763,MEM,Memphis,1-1,19,30,28,27,0,0,0,0,0,0,0,0,0,0,104,0.43,0.8079999999999999,0.36,19,40,12
2016-10-29,3,0021600028,1610612752,NYK,New York,1-1,32,25,25,29,0,0,0,0,0,0,0,0,0,0,111,0.526,0.6409999999999999,0.28600000000000003,24,41,12
2016-10-29,4,0021600029,1610612753,ORL,Orlando,0-3,20,25,17,37,0,0,0,0,0,0,0,0,0,0,99,0.452,0.5770000000000001,0.28600000000000003,21,50,20
2016-10-29,4,0021600029,1610612739,CLE,Cleveland,3-0,33,29,18,25,0,0,0,0,0,0,0,0,0,0,105,0.409,0.733,0.297,17,40,9
2016-10-29,5,0021600030,1610612754,IND,Indiana,1-2,20,21,26,34,0,0,0,0,0,0,0,0,0,0,101,0.489,0.889,0.389,34,33,13
2016-10-29,5,0021600030,1610612741,CHI,Chicago,2-0,24,38,30,26,0,0,0,0,0,0,0,0,0,0,118,0.523,0.905,0.429,34,47,12
2016-10-29,6,0021600031,1610612751,BKN,Brooklyn,1-2,18,23,32,35,0,0,0,0,0,0,0,0,0,0,108,0.44,0.821,0.324,23,45,18
2016-10-29,6,0021600031,1610612749,MIL,Milwaukee,1-1,24,22,34,30,0,0,0,0,0,0,0,0,0,0,110,0.466,0.833,0.364,25,44,14
2016-10-29,7,0021600032,1610612740,NOP,New Orleans,0-3,23,22,15,19,0,0,0,0,0,0,0,0,0,0,79,0.37200000000000005,0.733,0.182,14,45,9
2016-10-29,7,0021600032,1610612759,SAS,San Antonio,3-0,28,27,28,15,0,0,0,0,0,0,0,0,0,0,98,0.42200000000000004,0.7829999999999999,0.41700000000000004,21,50,9
2016-10-29,8,0021600033,1610612757,POR,Portland,2-1,33,29,19,23,11,0,0,0,0,0,0,0,0,0,115,0.45899999999999996,0.7140000000000001,0.313,23,45,15
2016-10-29,8,0021600033,1610612743,DEN,Denver,1-1,28,26,34,16,9,0,0,0,0,0,0,0,0,0,113,0.38,0.795,0.261,19,61,17
2016-10-29,9,0021600034,1610612750,MIN,Minnesota,0-2,34,31,12,26,0,0,0,0,0,0,0,0,0,0,103,0.529,0.71,0.318,19,36,11
2016-10-29,9,0021600034,1610612758,SAC,Sacramento,2-1,25,29,31,21,0,0,0,0,0,0,0,0,0,0,106,0.45899999999999996,0.76,0.34600000000000003,24,31,13
2016-10-30,1,0021600035,1610612762,UTA,Utah,1-2,22,13,21,19,0,0,0,0,0,0,0,0,0,0,75,0.397,0.769,0.368,18,43,18
2016-10-30,1,0021600035,1610612746,LAC,LA,2-0,19,23,27,19,0,0,0,0,0,0,0,0,0,0,88,0.41,0.7,0.222,17,49,13
2016-10-30,2,0021600036,1610612744,GSW,Golden State,2-1,22,33,26,25,0,0,0,0,0,0,0,0,0,0,106,0.42200000000000004,0.848,0.276,27,43,15
2016-10-30,2,0021600036,1610612756,PHX,Phoenix,0-3,30,27,21,22,0,0,0,0,0,0,0,0,0,0,100,0.41100000000000003,0.72,0.348,19,50,11
2016-10-30,3,0021600037,1610612759,SAS,San Antonio,4-0,24,28,25,29,0,0,0,0,0,0,0,0,0,0,106,0.451,0.846,0.556,20,44,15
2016-10-30,3,0021600037,1610612748,MIA,Miami,1-2,19,25,28,27,0,0,0,0,0,0,0,0,0,0,99,0.46299999999999997,0.6920000000000001,0.35,19,36,12
2016-10-30,4,0021600038,1610612749,MIL,Milwaukee,1-2,21,18,26,18,0,0,0,0,0,0,0,0,0,0,83,0.391,0.7859999999999999,0.235,22,40,12
2016-10-30,4,0021600038,1610612765,DET,Detroit,2-1,24,26,25,23,0,0,0,0,0,0,0,0,0,0,98,0.44299999999999995,0.75,0.25,23,58,15
2016-10-30,5,0021600040,1610612747,LAL,Los Angeles,1-2,24,22,25,25,0,0,0,0,0,0,0,0,0,0,96,0.402,0.792,0.21899999999999997,20,41,21
2016-10-30,5,0021600040,1610612760,OKC,Oklahoma City,3-0,30,28,19,36,0,0,0,0,0,0,0,0,0,0,113,0.474,0.8240000000000001,0.34600000000000003,29,45,19
2016-10-30,6,0021600039,1610612764,WAS,Washington,0-2,22,32,23,23,3,0,0,0,0,0,0,0,0,0,103,0.442,0.88,0.2,19,40,14
2016-10-30,6,0021600039,1610612763,MEM,Memphis,2-1,27,31,20,22,12,0,0,0,0,0,0,0,0,0,112,0.44299999999999995,0.731,0.484,24,47,14
2016-10-30,7,0021600041,1610612742,DAL,Dallas,0-3,25,28,17,22,0,0,0,0,0,0,0,0,0,0,92,0.37200000000000005,0.85,0.355,17,43,9
2016-10-30,7,0021600041,1610612745,HOU,Houston,2-1,34,29,17,13,0,0,0,0,0,0,0,0,0,0,93,0.42,0.667,0.355,16,47,17
2016-10-31,1,0021600042,1610612743,DEN,Denver,1-2,24,25,35,18,0,0,0,0,0,0,0,0,0,0,102,0.40700000000000003,0.7709999999999999,0.409,14,46,8
2016-10-31,1,0021600042,1610612761,TOR,Toronto,2-1,33,29,26,17,0,0,0,0,0,0,0,0,0,0,105,0.466,0.76,0.25,16,43,7
2016-10-31,2,0021600043,1610612741,CHI,Chicago,3-0,38,27,28,25,0,0,0,0,0,0,0,0,0,0,118,0.506,0.9440000000000001,0.40700000000000003,26,58,19
2016-10-31,2,0021600043,1610612751,BKN,Brooklyn,1-3,20,24,22,22,0,0,0,0,0,0,0,0,0,0,88,0.344,0.81,0.161,14,45,15
2016-10-31,3,0021600044,1610612758,SAC,Sacramento,2-2,15,29,37,14,0,0,0,0,0,0,0,0,0,0,95,0.48,0.684,0.435,26,38,19
2016-10-31,3,0021600044,1610612737,ATL,Atlanta,3-0,22,31,26,27,0,0,0,0,0,0,0,0,0,0,106,0.418,0.617,0.36700000000000005,24,43,13
2016-10-31,4,0021600045,1610612756,PHX,Phoenix,0-4,24,12,34,28,0,0,0,0,0,0,0,0,0,0,98,0.41700000000000004,0.742,0.33299999999999996,19,44,20
2016-10-31,4,0021600045,1610612746,LAC,LA,3-0,24,24,34,34,0,0,0,0,0,0,0,0,0,0,116,0.5,0.789,0.375,21,44,16
2016-11-01,1,0021600047,1610612745,HOU,Houston,2-2,35,24,25,36,0,0,0,0,0,0,0,0,0,0,120,0.478,0.68,0.386,30,32,7
2016-11-01,1,0021600047,1610612739,CLE,Cleveland,4-0,29,34,22,43,0,0,0,0,0,0,0,0,0,0,128,0.518,0.8390000000000001,0.5,22,46,11
2016-11-01,2,0021600046,1610612753,ORL,Orlando,1-3,24,19,41,19,0,0,0,0,0,0,0,0,0,0,103,0.452,0.765,0.24,29,39,10
2016-11-01,2,0021600046,1610612755,PHI,Philadelphia,0-3,29,28,30,14,0,0,0,0,0,0,0,0,0,0,101,0.494,0.75,0.45,28,42,15
2016-11-01,3,0021600048,1610612747,LAL,Los Angeles,1-3,18,33,28,29,0,0,0,0,0,0,0,0,0,0,108,0.449,0.88,0.214,14,44,19
2016-11-01,3,0021600048,1610612754,IND,Indiana,2-2,27,35,22,31,0,0,0,0,0,0,0,0,0,0,115,0.47100000000000003,0.7929999999999999,0.35700000000000004,19,43,15
2016-11-01,4,0021600049,1610612758,SAC,Sacramento,2-3,26,24,17,24,5,0,0,0,0,0,0,0,0,0,96,0.382,0.852,0.217,12,53,15
2016-11-01,4,0021600049,1610612748,MIA,Miami,2-2,28,26,19,18,17,0,0,0,0,0,0,0,0,0,108,0.43,0.7240000000000001,0.44799999999999995,24,45,15
2016-11-01,5,0021600050,1610612752,NYK,New York,1-2,29,26,24,10,0,0,0,0,0,0,0,0,0,0,89,0.40700000000000003,0.8,0.318,18,43,11
2016-11-01,5,0021600050,1610612765,DET,Detroit,3-1,32,32,22,16,0,0,0,0,0,0,0,0,0,0,102,0.461,0.5710000000000001,0.615,19,48,10
2016-11-01,6,0021600051,1610612749,MIL,Milwaukee,2-2,29,34,21,33,0,0,0,0,0,0,0,0,0,0,117,0.484,0.905,0.313,30,49,15
2016-11-01,6,0021600051,1610612740,NOP,New Orleans,0-4,32,22,32,27,0,0,0,0,0,0,0,0,0,0,113,0.439,0.78,0.34600000000000003,23,42,13
2016-11-01,7,0021600052,1610612763,MEM,Memphis,2-2,16,20,23,21,0,0,0,0,0,0,0,0,0,0,80,0.36,0.759,0.16699999999999998,10,32,20
2016-11-01,7,0021600052,1610612750,MIN,Minnesota,1-2,29,33,35,19,0,0,0,0,0,0,0,0,0,0,116,0.551,0.7829999999999999,0.6,29,50,21
2016-11-01,8,0021600053,1610612762,UTA,Utah,2-2,38,16,19,33,0,0,0,0,0,0,0,0,0,0,106,0.5,0.833,0.484,22,39,10
2016-11-01,8,0021600053,1610612759,SAS,San Antonio,4-1,28,22,21,20,0,0,0,0,0,0,0,0,0,0,91,0.434,0.905,0.3,19,34,9
2016-11-01,9,0021600054,1610612744,GSW,Golden State,3-1,34,25,41,27,0,0,0,0,0,0,0,0,0,0,127,0.562,0.7390000000000001,0.385,36,45,16
2016-11-01,9,0021600054,1610612757,POR,Portland,2-2,25,28,20,31,0,0,0,0,0,0,0,0,0,0,104,0.43,0.762,0.359,23,32,18
2016-11-02,1,0021600055,1610612761,TOR,Toronto,3-1,27,27,30,29,0,0,0,0,0,0,0,0,0,0,113,0.5579999999999999,0.68,0.4,21,31,13
2016-11-02,1,0021600055,1610612764,WAS,Washington,0-3,29,27,19,28,0,0,0,0,0,0,0,0,0,0,103,0.583,0.667,0.3,21,36,20
2016-11-02,2,0021600056,1610612755,PHI,Philadelphia,0-4,26,27,20,20,0,0,0,0,0,0,0,0,0,0,93,0.395,0.867,0.316,23,37,17
2016-11-02,2,0021600056,1610612766,CHA,Charlotte,3-1,26,20,39,24,0,0,0,0,0,0,0,0,0,0,109,0.494,0.6920000000000001,0.382,25,44,15
2016-11-02,3,0021600057,1610612765,DET,Detroit,3-2,30,25,26,20,0,0,0,0,0,0,0,0,0,0,101,0.42,0.857,0.36,21,38,13
2016-11-02,3,0021600057,1610612751,BKN,Brooklyn,2-3,38,33,21,17,0,0,0,0,0,0,0,0,0,0,109,0.539,0.8240000000000001,0.48100000000000004,27,45,19
2016-11-02,4,0021600058,1610612745,HOU,Houston,3-2,33,35,32,18,0,0,0,0,0,0,0,0,0,0,118,0.47200000000000003,0.7040000000000001,0.375,25,54,19
2016-11-02,4,0021600058,1610612752,NYK,New York,1-3,25,26,27,21,0,0,0,0,0,0,0,0,0,0,99,0.435,0.68,0.4,18,34,16
2016-11-02,5,0021600059,1610612747,LAL,Los Angeles,2-3,28,23,39,33,0,0,0,0,0,0,0,0,0,0,123,0.5329999999999999,0.9,0.409,24,42,15
2016-11-02,5,0021600059,1610612737,ATL,Atlanta,3-1,37,23,34,22,0,0,0,0,0,0,0,0,0,0,116,0.48200000000000004,0.7929999999999999,0.344,30,37,18
2016-11-02,6,0021600060,1610612740,NOP,New Orleans,0-5,13,35,11,16,8,0,0,0,0,0,0,0,0,0,83,0.37,0.75,0.324,17,43,21
2016-11-02,6,0021600060,1610612763,MEM,Memphis,3-2,21,20,25,9,14,0,0,0,0,0,0,0,0,0,89,0.35100000000000003,0.75,0.29600000000000004,20,52,17
2016-11-02,7,0021600061,1610612741,CHI,Chicago,3-1,25,27,18,30,0,0,0,0,0,0,0,0,0,0,100,0.43200000000000005,0.742,0.35,21,49,19
2016-11-02,7,0021600061,1610612738,BOS,Boston,3-1,36,19,26,26,0,0,0,0,0,0,0,0,0,0,107,0.47100000000000003,0.647,0.43799999999999994,28,39,12
2016-11-02,8,0021600062,1610612742,DAL,Dallas,0-4,14,19,26,22,0,0,0,0,0,0,0,0,0,0,81,0.429,0.8,0.26899999999999996,18,36,12
2016-11-02,8,0021600062,1610612762,UTA,Utah,3-2,15,26,25,31,0,0,0,0,0,0,0,0,0,0,97,0.455,0.5770000000000001,0.48,18,41,12
2016-11-02,9,0021600063,1610612757,POR,Portland,2-3,28,25,20,30,12,0,0,0,0,0,0,0,0,0,115,0.41600000000000004,0.905,0.364,25,53,14
2016-11-02,9,0021600063,1610612756,PHX,Phoenix,1-4,28,29,19,27,15,0,0,0,0,0,0,0,0,0,118,0.42700000000000005,0.833,0.313,15,59,12
2016-11-02,10,0021600064,1610612760,OKC,Oklahoma City,4-0,23,26,16,20,0,0,0,0,0,0,0,0,0,0,85,0.405,0.6,0.25,14,52,21
2016-11-02,10,0021600064,1610612746,LAC,LA,3-1,24,17,25,17,0,0,0,0,0,0,0,0,0,0,83,0.391,0.444,0.318,22,41,17
2016-11-03,1,0021600065,1610612758,SAC,Sacramento,2-4,29,21,28,16,0,0,0,0,0,0,0,0,0,0,94,0.475,0.647,0.389,17,39,14
2016-11-03,1,0021600065,1610612753,ORL,Orlando,2-3,23,33,28,18,0,0,0,0,0,0,0,0,0,0,102,0.452,0.696,0.33299999999999996,24,44,14
2016-11-03,2,0021600066,1610612754,IND,Indiana,2-3,30,27,22,28,0,0,0,0,0,0,0,0,0,0,107,0.469,0.778,0.435,29,32,21
2016-11-03,2,0021600066,1610612749,MIL,Milwaukee,3-2,29,34,27,35,0,0,0,0,0,0,0,0,0,0,125,0.573,0.792,0.444,32,41,21
2016-11-03,3,0021600067,1610612743,DEN,Denver,2-2,25,30,33,14,0,0,0,0,0,0,0,0,0,0,102,0.48100000000000004,0.72,0.273,24,44,20
2016-11-03,3,0021600067,1610612750,MIN,Minnesota,1-3,37,24,14,24,0,0,0,0,0,0,0,0,0,0,99,0.39799999999999996,0.8,0.409,20,43,16
2016-11-03,4,0021600068,1610612738,BOS,Boston,3-2,25,26,32,39,0,0,0,0,0,0,0,0,0,0,122,0.479,0.8640000000000001,0.344,25,39,8
2016-11-03,4,0021600068,1610612739,CLE,Cleveland,5-0,36,32,32,28,0,0,0,0,0,0,0,0,0,0,128,0.488,0.865,0.41200000000000003,24,42,8
2016-11-03,5,0021600069,1610612760,OKC,Oklahoma City,4-1,32,11,27,26,0,0,0,0,0,0,0,0,0,0,96,0.402,0.5710000000000001,0.37,20,41,16
2016-11-03,5,0021600069,1610612744,GSW,Golden State,4-1,31,37,30,24,0,0,0,0,0,0,0,0,0,0,122,0.517,0.8,0.467,27,46,15
2016-11-04,1,0021600070,1610612737,ATL,Atlanta,3-2,19,16,28,29,0,0,0,0,0,0,0,0,0,0,92,0.386,0.639,0.2,22,47,18
2016-11-04,1,0021600070,1610612764,WAS,Washington,1-3,19,29,23,24,0,0,0,0,0,0,0,0,0,0,95,0.38799999999999996,0.8,0.25,13,46,19
2016-11-04,2,0021600071,1610612748,MIA,Miami,2-3,27,19,26,15,0,0,0,0,0,0,0,0,0,0,87,0.386,0.667,0.321,19,43,13
2016-11-04,2,0021600071,1610612761,TOR,Toronto,4-1,25,27,23,21,0,0,0,0,0,0,0,0,0,0,96,0.44,0.889,0.24,14,50,15
2016-11-04,3,0021600072,1610612766,CHA,Charlotte,4-1,23,20,30,26,0,0,0,0,0,0,0,0,0,0,99,0.419,0.708,0.33299999999999996,24,49,16
2016-11-04,3,0021600072,1610612751,BKN,Brooklyn,2-4,23,27,20,25,0,0,0,0,0,0,0,0,0,0,95,0.402,0.762,0.25,20,46,15
2016-11-04,4,0021600073,1610612752,NYK,New York,2-3,32,24,28,33,0,0,0,0,0,0,0,0,0,0,117,0.517,0.762,0.429,32,40,5
2016-11-04,4,0021600073,1610612741,CHI,Chicago,3-2,23,34,24,23,0,0,0,0,0,0,0,0,0,0,104,0.44,0.815,0.348,15,42,12
2016-11-04,5,0021600074,1610612746,LAC,LA,4-1,23,30,23,23,0,0,0,0,0,0,0,0,0,0,99,0.376,0.818,0.29600000000000004,19,47,11
2016-11-04,5,0021600074,1610612763,MEM,Memphis,3-3,20,15,22,31,0,0,0,0,0,0,0,0,0,0,88,0.369,0.773,0.34600000000000003,26,48,18
2016-11-04,6,0021600075,1610612756,PHX,Phoenix,2-4,30,28,23,21,10,0,0,0,0,0,0,0,0,0,112,0.43,0.857,0.33299999999999996,18,59,15
2016-11-04,6,0021600075,1610612740,NOP,New Orleans,0-6,29,32,18,23,9,0,0,0,0,0,0,0,0,0,111,0.457,0.536,0.33299999999999996,28,43,8
2016-11-04,7,0021600076,1610612757,POR,Portland,3-3,26,29,24,26,0,0,0,0,0,0,0,0,0,0,105,0.45,0.8079999999999999,0.387,21,42,14
2016-11-04,7,0021600076,1610612742,DAL,Dallas,0-5,26,26,24,19,0,0,0,0,0,0,0,0,0,0,95,0.41,0.85,0.35700000000000004,18,44,12
2016-11-04,8,0021600077,1610612759,SAS,San Antonio,5-1,27,26,29,18,0,0,0,0,0,0,0,0,0,0,100,0.446,0.909,0.3,17,49,11
2016-11-04,8,0021600077,1610612762,UTA,Utah,3-3,17,24,25,20,0,0,0,0,0,0,0,0,0,0,86,0.375,0.625,0.423,15,42,12
2016-11-04,9,0021600078,1610612744,GSW,Golden State,4-2,15,34,33,15,0,0,0,0,0,0,0,0,0,0,97,0.45299999999999996,0.7,0.156,26,40,20
2016-11-04,9,0021600078,1610612747,LAL,Los Angeles,3-3,24,41,28,24,0,0,0,0,0,0,0,0,0,0,117,0.474,0.905,0.267,26,51,16
2016-11-05,1,0021600079,1610612750,MIN,Minnesota,1-4,25,28,19,20,0,0,0,0,0,0,0,0,0,0,92,0.39299999999999996,0.759,0.21100000000000002,12,41,17
2016-11-05,1,0021600079,1610612760,OKC,Oklahoma City,5-1,32,27,31,22,0,0,0,0,0,0,0,0,0,0,112,0.523,0.625,0.43799999999999994,24,41,12
2016-11-05,2,0021600080,1610612739,CLE,Cleveland,6-0,34,23,25,20,0,0,0,0,0,0,0,0,0,0,102,0.40700000000000003,0.778,0.368,23,49,16
2016-11-05,2,0021600080,1610612755,PHI,Philadelphia,0-5,19,27,34,21,0,0,0,0,0,0,0,0,0,0,101,0.46,0.583,0.368,21,45,17
2016-11-05,3,0021600081,1610612764,WAS,Washington,1-4,24,26,20,16,0,0,0,0,0,0,0,0,0,0,86,0.395,0.706,0.353,11,49,10
