,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
2018-12-02,5,0021800341,1610612742,DAL,Dallas,11-10,34,28,26,26,0,0,0,0,0,0,0,0,0,0,114,0.442,0.846,0.348,20,64,16
2018-12-02,6,0021800342,1610612757,POR,Portland,13-10,33,22,35,28,0,0,0,0,0,0,0,0,0,0,118,0.523,1.0,0.414,25,35,17
2018-12-02,6,0021800342,1610612759,SAS,San Antonio,11-12,32,30,35,34,0,0,0,0,0,0,0,0,0,0,131,0.602,0.909,0.733,29,34,12
2018-12-03,1,0021800343,1610612760,OKC,Oklahoma City,15-7,26,24,37,23,0,0,0,0,0,0,0,0,0,0,110,0.506,0.85,0.28,23,52,17
2018-12-03,1,0021800343,1610612765,DET,Detroit,13-8,17,23,19,24,0,0,0,0,0,0,0,0,0,0,83,0.33,0.789,0.188,16,41,15
2018-12-03,2,0021800344,1610612744,GSW,Golden State,16-9,34,27,36,31,0,0,0,0,0,0,0,0,0,0,128,0.585,0.864,0.542,33,39,20
2018-12-03,2,0021800344,1610612737,ATL,Atlanta,5-19,17,30,30,34,0,0,0,0,0,0,0,0,0,0,111,0.489,0.75,0.192,23,35,18
2018-12-03,3,0021800345,1610612739,CLE,Cleveland,5-18,30,26,24,19,0,0,0,0,0,0,0,0,0,0,99,0.432,0.95,0.267,15,55,9
2018-12-03,3,0021800345,1610612751,BKN,Brooklyn,8-17,29,21,26,21,0,0,0,0,0,0,0,0,0,0,97,0.394,0.563,0.25,17,50,7
2018-12-03,4,0021800346,1610612764,WAS,Washington,10-14,26,26,34,24,0,0,0,0,0,0,0,0,0,0,110,0.478,0.75,0.406,30,38,10
2018-12-03,4,0021800346,1610612752,NYK,New York,8-17,32,29,19,27,0,0,0,0,0,0,0,0,0,0,107,0.411,0.75,0.353,20,55,16
2018-12-03,5,0021800347,1610612743,DEN,Denver,16-7,27,32,27,20,0,0,0,0,0,0,0,0,0,0,106,0.449,0.625,0.393,32,49,20
2018-12-03,5,0021800347,1610612761,TOR,Toronto,20-5,24,23,31,25,0,0,0,0,0,0,0,0,0,0,103,0.46,1.0,0.268,28,41,17
2018-12-03,6,0021800348,1610612745,HOU,Houston,11-12,24,38,20,9,0,0,0,0,0,0,0,0,0,0,91,0.432,0.842,0.282,24,34,20
2018-12-03,6,0021800348,1610612750,MIN,Minnesota,12-12,24,24,38,17,0,0,0,0,0,0,0,0,0,0,103,0.439,0.714,0.5,22,42,14
2018-12-03,7,0021800349,1610612746,LAC,LA,16-7,36,41,24,28,0,0,0,0,0,0,0,0,0,0,129,0.59,0.767,0.4,29,39,12
2018-12-03,7,0021800349,1610612740,NOP,New Orleans,12-13,29,36,32,29,0,0,0,0,0,0,0,0,0,0,126,0.533,0.682,0.382,32,35,7
2018-12-04,1,0021800350,1610612741,CHI,Chicago,5-20,21,24,22,23,0,0,0,0,0,0,0,0,0,0,90,0.394,1.0,0.355,26,44,18
2018-12-04,1,0021800350,1610612754,IND,Indiana,14-10,23,20,27,26,0,0,0,0,0,0,0,0,0,0,96,0.461,0.833,0.273,22,45,18
2018-12-04,2,0021800351,1610612753,ORL,Orlando,12-12,27,19,30,29,0,0,0,0,0,0,0,0,0,0,105,0.442,0.75,0.5,22,43,11
2018-12-04,2,0021800351,1610612748,MIA,Miami,9-14,25,25,12,28,0,0,0,0,0,0,0,0,0,0,90,0.418,0.4,0.343,19,47,15
2018-12-04,3,0021800352,1610612757,POR,Portland,13-11,20,25,28,29,0,0,0,0,0,0,0,0,0,0,102,0.452,0.826,0.292,20,48,18
2018-12-04,3,0021800352,1610612742,DAL,Dallas,12-10,34,26,27,24,0,0,0,0,0,0,0,0,0,0,111,0.432,0.686,0.367,25,50,13
2018-12-04,4,0021800353,1610612758,SAC,Sacramento,12-11,36,32,31,23,0,0,0,0,0,0,0,0,0,0,122,0.536,0.656,0.458,27,42,13
2018-12-04,4,0021800353,1610612756,PHX,Phoenix,4-20,9,31,27,38,0,0,0,0,0,0,0,0,0,0,105,0.437,0.81,0.279,27,43,21
2018-12-04,5,0021800354,1610612759,SAS,San Antonio,11-13,20,27,31,27,0,0,0,0,0,0,0,0,0,0,105,0.489,0.909,0.318,25,32,16
2018-12-04,5,0021800354,1610612762,UTA,Utah,12-13,34,29,41,35,0,0,0,0,0,0,0,0,0,0,139,0.607,0.85,0.606,38,42,17
2018-12-05,1,0021800355,1610612744,GSW,Golden State,17-9,31,27,37,34,0,0,0,0,0,0,0,0,0,0,129,0.529,0.875,0.529,29,46,8
2018-12-05,1,0021800355,1610612739,CLE,Cleveland,5-19,25,39,22,19,0,0,0,0,0,0,0,0,0,0,105,0.438,0.696,0.344,17,41,10
2018-12-05,2,0021800356,1610612743,DEN,Denver,17-7,31,25,32,24,12,0,0,0,0,0,0,0,0,0,124,0.549,0.622,0.579,34,43,10
2018-12-05,2,0021800356,1610612753,ORL,Orlando,12-13,28,26,32,26,6,0,0,0,0,0,0,0,0,0,118,0.474,1.0,0.408,30,40,9
2018-12-05,3,0021800357,1610612764,WAS,Washington,11-14,33,39,31,28,0,0,0,0,0,0,0,0,0,0,131,0.484,0.844,0.316,35,49,15
2018-12-05,3,0021800357,1610612737,ATL,Atlanta,5-20,25,24,45,23,0,0,0,0,0,0,0,0,0,0,117,0.446,0.742,0.316,28,43,17
2018-12-05,4,0021800358,1610612760,OKC,Oklahoma City,16-7,24,22,29,39,0,0,0,0,0,0,0,0,0,0,114,0.434,0.577,0.342,28,60,13
2018-12-05,4,0021800358,1610612751,BKN,Brooklyn,8-18,26,36,31,19,0,0,0,0,0,0,0,0,0,0,112,0.43,0.767,0.417,21,45,14
2018-12-05,5,0021800359,1610612755,PHI,Philadelphia,17-9,29,20,28,25,0,0,0,0,0,0,0,0,0,0,102,0.455,0.786,0.314,26,49,21
2018-12-05,5,0021800359,1610612761,TOR,Toronto,21-5,23,30,25,35,0,0,0,0,0,0,0,0,0,0,113,0.43,0.864,0.276,25,53,11
2018-12-05,6,0021800360,1610612746,LAC,LA,16-8,15,27,27,17,0,0,0,0,0,0,0,0,0,0,86,0.338,0.8,0.348,16,47,18
2018-12-05,6,0021800360,1610612763,MEM,Memphis,14-9,27,24,18,27,0,0,0,0,0,0,0,0,0,0,96,0.435,0.625,0.25,18,49,15
2018-12-05,7,0021800361,1610612765,DET,Detroit,13-9,21,24,19,28,0,0,0,0,0,0,0,0,0,0,92,0.368,0.684,0.237,19,51,20
2018-12-05,7,0021800361,1610612749,MIL,Milwaukee,16-7,30,26,28,31,0,0,0,0,0,0,0,0,0,0,115,0.463,0.833,0.341,25,46,15
2018-12-05,8,0021800362,1610612766,CHA,Charlotte,11-13,31,33,22,18,0,0,0,0,0,0,0,0,0,0,104,0.408,0.8,0.364,27,40,10
2018-12-05,8,0021800362,1610612750,MIN,Minnesota,13-12,31,31,24,35,0,0,0,0,0,0,0,0,0,0,121,0.539,0.65,0.5,34,50,15
2018-12-05,9,0021800363,1610612742,DAL,Dallas,12-11,31,22,27,26,0,0,0,0,0,0,0,0,0,0,106,0.429,0.667,0.304,26,45,18
2018-12-05,9,0021800363,1610612740,NOP,New Orleans,13-13,32,37,28,35,0,0,0,0,0,0,0,0,0,0,132,0.554,0.65,0.586,36,46,11
2018-12-05,10,0021800364,1610612759,SAS,San Antonio,11-14,23,22,37,31,0,0,0,0,0,0,0,0,0,0,113,0.448,1.0,0.259,18,49,10
2018-12-05,10,0021800364,1610612747,LAL,Los Angeles,15-9,31,19,28,43,0,0,0,0,0,0,0,0,0,0,121,0.477,0.697,0.359,21,42,12
2018-12-06,1,0021800365,1610612752,NYK,New York,8-18,30,28,26,16,0,0,0,0,0,0,0,0,0,0,100,0.396,0.8,0.343,21,47,16
2018-12-06,1,0021800365,1610612738,BOS,Boston,14-10,38,31,30,29,0,0,0,0,0,0,0,0,0,0,128,0.533,0.85,0.342,32,46,9
2018-12-06,2,0021800366,1610612756,PHX,Phoenix,4-21,9,32,18,27,0,0,0,0,0,0,0,0,0,0,86,0.385,0.786,0.185,20,41,16
2018-12-06,2,0021800366,1610612757,POR,Portland,14-11,34,28,25,21,0,0,0,0,0,0,0,0,0,0,108,0.482,0.63,0.333,24,56,17
2018-12-06,3,0021800367,1610612745,HOU,Houston,11-13,18,27,11,35,0,0,0,0,0,0,0,0,0,0,91,0.386,0.882,0.222,13,43,23
2018-12-06,3,0021800367,1610612762,UTA,Utah,13-13,27,26,38,27,0,0,0,0,0,0,0,0,0,0,118,0.506,0.741,0.25,26,47,12
2018-12-07,1,0021800368,1610612743,DEN,Denver,17-8,25,28,26,28,0,0,0,0,0,0,0,0,0,0,107,0.386,0.808,0.229,24,55,9
2018-12-07,1,0021800368,1610612766,CHA,Charlotte,12-13,24,40,23,26,0,0,0,0,0,0,0,0,0,0,113,0.384,0.895,0.371,20,48,9
2018-12-07,2,0021800369,1610612755,PHI,Philadelphia,18-9,28,28,33,28,0,0,0,0,0,0,0,0,0,0,117,0.489,0.952,0.281,26,40,16
2018-12-07,2,0021800369,1610612765,DET,Detroit,13-10,27,41,22,21,0,0,0,0,0,0,0,0,0,0,111,0.416,0.811,0.25,22,49,16
2018-12-07,3,0021800370,1610612754,IND,Indiana,15-10,28,29,29,26,0,0,0,0,0,0,0,0,0,0,112,0.473,0.833,0.346,26,53,9
2018-12-07,3,0021800370,1610612753,ORL,Orlando,12-14,25,20,25,20,0,0,0,0,0,0,0,0,0,0,90,0.404,0.769,0.242,20,47,14
2018-12-07,4,0021800371,1610612761,TOR,Toronto,21-6,20,33,26,19,7,0,0,0,0,0,0,0,0,0,105,0.393,0.828,0.314,25,41,15
2018-12-07,4,0021800371,1610612751,BKN,Brooklyn,9-18,24,29,27,18,8,0,0,0,0,0,0,0,0,0,106,0.439,0.692,0.314,22,60,20
2018-12-07,5,0021800372,1610612758,SAC,Sacramento,13-11,38,28,30,33,0,0,0,0,0,0,0,0,0,0,129,0.571,0.571,0.448,31,35,9
2018-12-07,5,0021800372,1610612739,CLE,Cleveland,5-20,27,39,23,21,0,0,0,0,0,0,0,0,0,0,110,0.531,0.737,0.385,20,35,16
2018-12-07,6,0021800373,1610612760,OKC,Oklahoma City,16-8,28,34,29,21,0,0,0,0,0,0,0,0,0,0,112,0.457,0.667,0.357,25,51,22
2018-12-07,6,0021800373,1610612741,CHI,Chicago,6-20,34,36,17,27,0,0,0,0,0,0,0,0,0,0,114,0.524,0.696,0.48,25,39,20
2018-12-07,7,0021800374,1610612763,MEM,Memphis,15-9,31,27,27,22,0,0,0,0,0,0,0,0,0,0,107,0.47,0.75,0.421,30,42,11
2018-12-07,7,0021800374,1610612740,NOP,New Orleans,13-14,30,30,24,19,0,0,0,0,0,0,0,0,0,0,103,0.452,0.833,0.241,25,42,18
2018-12-07,8,0021800375,1610612747,LAL,Los Angeles,15-10,36,36,27,21,0,0,0,0,0,0,0,0,0,0,120,0.46,0.81,0.306,24,43,8
2018-12-07,8,0021800375,1610612759,SAS,San Antonio,12-14,32,36,21,44,0,0,0,0,0,0,0,0,0,0,133,0.505,0.848,0.419,27,48,10
2018-12-07,9,0021800376,1610612748,MIA,Miami,10-14,34,26,29,26,0,0,0,0,0,0,0,0,0,0,115,0.488,0.889,0.405,32,40,12
2018-12-07,9,0021800376,1610612756,PHX,Phoenix,4-22,36,14,23,25,0,0,0,0,0,0,0,0,0,0,98,0.456,0.75,0.412,27,42,20
2018-12-07,10,0021800377,1610612744,GSW,Golden State,18-9,27,30,26,22,0,0,0,0,0,0,0,0,0,0,105,0.449,0.857,0.413,32,43,17
2018-12-07,10,0021800377,1610612749,MIL,Milwaukee,16-8,22,29,25,19,0,0,0,0,0,0,0,0,0,0,95,0.391,0.696,0.179,18,54,18
2018-12-08,1,0021800378,1610612745,HOU,Houston,11-14,30,27,27,20,0,0,0,0,0,0,0,0,0,0,104,0.453,0.846,0.319,20,36,12
2018-12-08,1,0021800378,1610612742,DAL,Dallas,13-11,32,24,28,23,0,0,0,0,0,0,0,0,0,0,107,0.494,0.813,0.4,21,44,15
2018-12-08,2,0021800379,1610612758,SAC,Sacramento,13-12,31,21,18,27,0,0,0,0,0,0,0,0,0,0,97,0.422,0.8,0.281,24,43,13
2018-12-08,2,0021800379,1610612754,IND,Indiana,16-10,24,30,19,34,0,0,0,0,0,0,0,0,0,0,107,0.435,0.864,0.267,26,52,15
2018-12-08,3,0021800380,1610612743,DEN,Denver,17-9,35,21,21,21,0,0,0,0,0,0,0,0,0,0,98,0.371,0.81,0.25,28,48,15
2018-12-08,3,0021800380,1610612737,ATL,Atlanta,6-20,25,26,35,20,0,0,0,0,0,0,0,0,0,0,106,0.43,0.688,0.357,33,51,18
2018-12-08,4,0021800381,1610612764,WAS,Washington,11-15,25,21,20,35,0,0,0,0,0,0,0,0,0,0,101,0.442,0.688,0.368,26,33,8
2018-12-08,4,0021800381,1610612739,CLE,Cleveland,6-20,38,24,25,29,0,0,0,0,0,0,0,0,0,0,116,0.528,0.7,0.484,26,49,7
2018-12-08,5,0021800382,1610612751,BKN,Brooklyn,10-18,30,26,38,18,0,0,0,0,0,0,0,0,0,0,112,0.489,0.6,0.5,27,45,12
2018-12-08,5,0021800382,1610612752,NYK,New York,8-19,23,22,32,27,0,0,0,0,0,0,0,0,0,0,104,0.47,0.6,0.308,22,40,12
2018-12-08,6,0021800383,1610612738,BOS,Boston,15-10,35,29,29,40,0,0,0,0,0,0,0,0,0,0,133,0.538,0.733,0.512,34,54,7
2018-12-08,6,0021800383,1610612741,CHI,Chicago,6-21,17,26,17,17,0,0,0,0,0,0,0,0,0,0,77,0.383,0.643,0.25,16,37,15
2018-12-08,7,0021800384,1610612747,LAL,Los Angeles,16-10,27,36,28,20,0,0,0,0,0,0,0,0,0,0,111,0.443,0.75,0.4,27,57,18
2018-12-08,7,0021800384,1610612763,MEM,Memphis,15-10,16,24,26,22,0,0,0,0,0,0,0,0,0,0,88,0.405,0.778,0.2,17,36,15
2018-12-08,8,0021800385,1610612750,MIN,Minnesota,13-13,27,24,29,25,0,0,0,0,0,0,0,0,0,0,105,0.44,0.818,0.438,25,40,12
2018-12-08,8,0021800385,1610612757,POR,Portland,15-11,30,23,28,32,0,0,0,0,0,0,0,0,0,0,113,0.47,0.833,0.303,23,53,19
2018-12-08,9,0021800386,1610612748,MIA,Miami,11-14,34,31,26,30,0,0,0,0,0,0,0,0,0,0,121,0.435,0.718,0.333,27,57,11
2018-12-08,9,0021800386,1610612746,LAC,LA,16-9,30,32,28,8,0,0,0,0,0,0,0,0,0,0,98,0.371,0.806,0.241,16,49,16
2018-12-09,1,0021800387,1610612740,NOP,New Orleans,14-14,28,28,35,25,0,0,0,0,0,0,0,0,0,0,116,0.532,0.87,0.4,27,47,18
2018-12-09,1,0021800387,1610612765,DET,Detroit,13-11,20,30,34,24,0,0,0,0,0,0,0,0,0,0,108,0.439,0.542,0.31,28,47,10
2018-12-09,2,0021800388,1610612749,MIL,Milwaukee,17-8,25,26,28,25,0,0,0,0,0,0,0,0,0,0,104,0.414,0.85,0.385,22,45,11
2018-12-09,2,0021800388,1610612761,TOR,Toronto,21-7,30,19,25,25,0,0,0,0,0,0,0,0,0,0,99,0.415,0.857,0.341,24,45,11
2018-12-09,3,0021800390,1610612762,UTA,Utah,13-14,18,18,36,25,0,0,0,0,0,0,0,0,0,0,97,0.435,0.737,0.31,23,38,14
2018-12-09,3,0021800390,1610612759,SAS,San Antonio,13-14,23,31,28,28,0,0,0,0,0,0,0,0,0,0,110,0.528,0.917,0.357,26,46,11
2018-12-09,4,0021800389,1610612766,CHA,Charlotte,13-13,27,34,38,20,0,0,0,0,0,0,0,0,0,0,119,0.483,0.852,0.353,19,42,12
2018-12-09,4,0021800389,1610612752,NYK,New York,8-20,24,23,31,29,0,0,0,0,0,0,0,0,0,0,107,0.473,0.857,0.5,28,41,17
2018-12-10,1,0021800391,1610612764,WAS,Washington,11-16,33,17,25,26,0,0,0,0,0,0,0,0,0,0,101,0.42,0.708,0.333,22,34,12
2018-12-10,1,0021800391,1610612754,IND,Indiana,17-10,29,30,28,22,0,0,0,0,0,0,0,0,0,0,109,0.539,0.773,0.5,29,50,23
2018-12-10,2,0021800392,1610612765,DET,Detroit,13-12,29,18,29,26,0,0,0,0,0,0,0,0,0,0,102,0.488,0.524,0.429,23,46,15
2018-12-10,2,0021800392,1610612755,PHI,Philadelphia,19-9,38,18,31,29,0,0,0,0,0,0,0,0,0,0,116,0.443,0.657,0.405,27,48,13
2018-12-10,3,0021800393,1610612740,NOP,New Orleans,14-15,21,32,19,28,0,0,0,0,0,0,0,0,0,0,100,0.448,0.737,0.308,28,39,13
2018-12-10,3,0021800393,1610612738,BOS,Boston,16-10,28,31,24,30,0,0,0,0,0,0,0,0,0,0,113,0.489,0.684,0.308,23,51,13
2018-12-10,4,0021800394,1610612758,SAC,Sacramento,14-12,26,19,36,27,0,0,0,0,0,0,0,0,0,0,108,0.455,0.8,0.432,28,42,16
2018-12-10,4,0021800394,1610612741,CHI,Chicago,6-22,33,23,18,15,0,0,0,0,0,0,0,0,0,0,89,0.447,1.0,0.286,16,40,27
2018-12-10,5,0021800395,1610612739,CLE,Cleveland,6-21,18,23,25,26,0,0,0,0,0,0,0,0,0,0,92,0.375,0.667,0.333,24,46,9
2018-12-10,5,0021800395,1610612749,MIL,Milwaukee,18-8,31,28,25,24,0,0,0,0,0,0,0,0,0,0,108,0.438,0.818,0.417,22,58,14
2018-12-10,6,0021800396,1610612762,UTA,Utah,13-15,22,24,29,38,0,0,0,0,0,0,0,0,0,0,113,0.512,0.633,0.276,30,45,20
2018-12-10,6,0021800396,1610612760,OKC,Oklahoma City,17-8,30,27,42,23,0,0,0,0,0,0,0,0,0,0,122,0.506,0.718,0.381,25,43,17
2018-12-10,7,0021800397,1610612753,ORL,Orlando,12-15,19,21,13,23,0,0,0,0,0,0,0,0,0,0,76,0.36,0.8,0.286,18,42,15
2018-12-10,7,0021800397,1610612742,DAL,Dallas,14-11,24,28,23,26,0,0,0,0,0,0,0,0,0,0,101,0.427,0.84,0.286,28,52,12
2018-12-10,8,0021800398,1610612763,MEM,Memphis,15-11,22,28,33,16,0,0,0,0,0,0,0,0,0,0,99,0.5,0.941,0.333,22,34,14
2018-12-10,8,0021800398,1610612743,DEN,Denver,18-9,26,29,29,21,0,0,0,0,0,0,0,0,0,0,105,0.506,0.783,0.321,22,40,13
2018-12-10,9,0021800399,1610612746,LAC,LA,17-9,21,37,30,23,12,0,0,0,0,0,0,0,0,0,123,0.529,0.788,0.333,27,42,18
2018-12-10,9,0021800399,1610612756,PHX,Phoenix,4-23,29,27,30,25,8,0,0,0,0,0,0,0,0,0,119,0.5,0.8,0.36,31,40,15
2018-12-10,10,0021800400,1610612750,MIN,Minnesota,13-14,24,33,20,31,0,0,0,0,0,0,0,0,0,0,108,0.458,0.806,0.28,28,42,16
2018-12-10,10,0021800400,1610612744,GSW,Golden State,19-9,30,33,28,25,0,0,0,0,0,0,0,0,0,0,116,0.419,0.905,0.442,25,49,16
2018-12-10,11,0021800401,1610612748,MIA,Miami,11-15,23,35,25,22,0,0,0,0,0,0,0,0,0,0,105,0.447,0.769,0.324,29,50,17
2018-12-10,11,0021800401,1610612747,LAL,Los Angeles,17-10,27,28,29,24,0,0,0,0,0,0,0,0,0,0,108,0.456,0.6,0.438,24,46,12
2018-12-11,1,0021800402,1610612757,POR,Portland,15-12,29,25,24,26,0,0,0,0,0,0,0,0,0,0,104,0.437,0.857,0.4,20,44,14
2018-12-11,1,0021800402,1610612745,HOU,Houston,12-14,27,24,30,30,0,0,0,0,0,0,0,0,0,0,111,0.494,0.667,0.31,22,42,7
2018-12-11,2,0021800403,1610612756,PHX,Phoenix,4-24,20,26,18,22,0,0,0,0,0,0,0,0,0,0,86,0.402,0.857,0.286,19,40,17
2018-12-11,2,0021800403,1610612759,SAS,San Antonio,14-14,29,30,29,23,0,0,0,0,0,0,0,0,0,0,111,0.494,0.842,0.619,28,46,15
2018-12-11,3,0021800404,1610612761,TOR,Toronto,22-7,36,34,33,20,0,0,0,0,0,0,0,0,0,0,123,0.521,0.75,0.483,34,43,7
2018-12-11,3,0021800404,1610612746,LAC,LA,17-10,23,34,17,25,0,0,0,0,0,0,0,0,0,0,99,0.442,0.842,0.28,25,44,15
2018-12-12,1,0021800405,1610612765,DET,Detroit,13-13,25,30,38,14,0,0,0,0,0,0,0,0,0,0,107,0.465,0.667,0.382,23,49,14
2018-12-12,1,0021800405,1610612766,CHA,Charlotte,14-13,37,23,22,26,0,0,0,0,0,0,0,0,0,0,108,0.412,0.784,0.321,21,42,7
2018-12-12,2,0021800406,1610612752,NYK,New York,8-21,23,31,32,20,0,0,0,0,0,0,0,0,0,0,106,0.436,0.929,0.407,21,43,12
2018-12-12,2,0021800406,1610612739,CLE,Cleveland,7-21,39,26,21,27,0,0,0,0,0,0,0,0,0,0,113,0.473,0.81,0.294,19,51,12
2018-12-12,3,0021800407,1610612749,MIL,Milwaukee,18-9,23,20,27,27,0,0,0,0,0,0,0,0,0,0,97,0.418,0.667,0.256,22,43,12
2018-12-12,3,0021800407,1610612754,IND,Indiana,18-10,29,29,27,28,0,0,0,0,0,0,0,0,0,0,113,0.473,0.75,0.4,31,54,16
2018-12-12,4,0021800408,1610612751,BKN,Brooklyn,11-18,31,26,37,33,0,0,0,0,0,0,0,0,0,0,127,0.514,0.86,0.5,20,37,16
2018-12-12,4,0021800408,1610612755,PHI,Philadelphia,19-10,29,27,28,40,0,0,0,0,0,0,0,0,0,0,124,0.549,0.75,0.429,31,37,17
2018-12-12,5,0021800409,1610612738,BOS,Boston,17-10,24,22,38,29,17,0,0,0,0,0,0,0,0,0,130,0.452,1.0,0.289,20,50,13
2018-12-12,5,0021800409,1610612764,WAS,Washington,11-17,28,27,22,36,12,0,0,0,0,0,0,0,0,0,125,0.505,0.724,0.364,25,41,15
2018-12-12,6,0021800410,1610612757,POR,Portland,15-13,26,14,23,20,0,0,0,0,0,0,0,0,0,0,83,0.368,0.813,0.273,15,44,14
2018-12-12,6,0021800410,1610612763,MEM,Memphis,16-11,15,27,26,24,0,0,0,0,0,0,0,0,0,0,92,0.415,0.667,0.333,19,51,12
2018-12-12,7,0021800411,1610612760,OKC,Oklahoma City,17-9,28,28,28,30,0,0,0,0,0,0,0,0,0,0,114,0.483,0.63,0.302,23,39,18
2018-12-12,7,0021800411,1610612740,NOP,New Orleans,15-15,25,32,32,29,0,0,0,0,0,0,0,0,0,0,118,0.464,0.8,0.222,29,56,17
2018-12-12,8,0021800412,1610612737,ATL,Atlanta,6-21,26,26,26,29,0,0,0,0,0,0,0,0,0,0,107,0.462,0.714,0.333,21,44,21
2018-12-12,8,0021800412,1610612742,DAL,Dallas,15-11,28,23,30,33,0,0,0,0,0,0,0,0,0,0,114,0.467,0.744,0.353,22,36,14
2018-12-12,9,0021800413,1610612748,MIA,Miami,11-16,15,18,20,31,0,0,0,0,0,0,0,0,0,0,84,0.377,0.583,0.364,16,30,13
2018-12-12,9,0021800413,1610612762,UTA,Utah,14-15,40,20,32,19,0,0,0,0,0,0,0,0,0,0,111,0.526,0.714,0.5,29,52,17
2018-12-12,10,0021800414,1610612750,MIN,Minnesota,13-15,31,19,42,38,0,0,0,0,0,0,0,0,0,0,130,0.538,0.778,0.409,30,39,11
2018-12-12,10,0021800414,1610612758,SAC,Sacramento,15-12,35,28,33,45,0,0,0,0,0,0,0,0,0,0,141,0.581,0.688,0.5,34,38,10
2018-12-12,11,0021800415,1610612761,TOR,Toronto,23-7,31,26,25,31,0,0,0,0,0,0,0,0,0,0,113,0.484,0.842,0.321,27,48,11
2018-12-12,11,0021800415,1610612744,GSW,Golden State,19-10,22,19,26,26,0,0,0,0,0,0,0,0,0,0,93,0.476,0.692,0.231,28,40,19
2018-12-13,1,0021800416,1610612747,LAL,Los Angeles,17-11,24,32,32,23,0,0,0,0,0,0,0,0,0,0,111,0.538,0.556,0.313,23,31,12
2018-12-13,1,0021800416,1610612745,HOU,Houston,13-14,29,33,28,36,0,0,0,0,0,0,0,0,0,0,126,0.494,0.844,0.441,24,43,13
2018-12-13,2,0021800417,1610612746,LAC,LA,17-11,27,30,20,10,0,0,0,0,0,0,0,0,0,0,87,0.357,0.708,0.323,21,42,17
2018-12-13,2,0021800417,1610612759,SAS,San Antonio,15-14,38,28,32,27,0,0,0,0,0,0,0,0,0,0,125,0.578,0.792,0.455,25,47,11
2018-12-13,3,0021800418,1610612741,CHI,Chicago,6-23,26,20,25,20,0,0,0,0,0,0,0,0,0,0,91,0.479,0.65,0.556,18,33,18
2018-12-13,3,0021800418,1610612753,ORL,Orlando,13-15,24,27,26,20,0,0,0,0,0,0,0,0,0,0,97,0.415,0.783,0.333,23,43,16
2018-12-13,4,0021800419,1610612742,DAL,Dallas,15-12,21,19,27,22,0,0,0,0,0,0,0,0,0,0,89,0.397,0.667,0.152,14,53,23
2018-12-13,4,0021800419,1610612756,PHX,Phoenix,5-24,25,25,28,21,0,0,0,0,0,0,0,0,0,0,99,0.402,0.833,0.37,20,40,13
2018-12-14,1,0021800420,1610612737,ATL,Atlanta,6-22,19,37,26,26,0,0,0,0,0,0,0,0,0,0,108,0.419,0.625,0.421,27,44,24
2018-12-14,1,0021800420,1610612738,BOS,Boston,18-10,42,25,41,21,0,0,0,0,0,0,0,0,0,0,129,0.484,0.9,0.487,28,47,21
2018-12-14,2,0021800421,1610612752,NYK,New York,9-21,16,37,25,35,13,0,0,0,0,0,0,0,0,0,126,0.48,0.645,0.353,27,46,10
2018-12-14,2,0021800421,1610612766,CHA,Charlotte,14-14,33,39,21,20,11,0,0,0,0,0,0,0,0,0,124,0.471,0.8,0.417,38,51,16
2018-12-14,3,0021800422,1610612764,WAS,Washington,11-18,31,28,26,33,0,0,0,0,0,0,0,0,0,0,118,0.544,0.563,0.379,30,26,9
2018-12-14,3,0021800422,1610612751,BKN,Brooklyn,12-18,27,43,31,24,0,0,0,0,0,0,0,0,0,0,125,0.524,0.839,0.355,34,45,9
2018-12-14,4,0021800423,1610612749,MIL,Milwaukee,19-9,27,34,30,23,0,0,0,0,0,0,0,0,0,0,114,0.426,0.786,0.293,26,53,9
2018-12-14,4,0021800423,1610612739,CLE,Cleveland,7-22,16,31,30,25,0,0,0,0,0,0,0,0,0,0,102,0.402,0.905,0.361,24,50,15
2018-12-14,5,0021800424,1610612754,IND,Indiana,19-10,24,25,31,33,0,0,0,0,0,0,0,0,0,0,113,0.442,0.875,0.4,33,47,7
2018-12-14,5,0021800424,1610612755,PHI,Philadelphia,19-11,34,25,18,24,0,0,0,0,0,0,0,0,0,0,101,0.409,0.741,0.25,17,49,16
2018-12-14,6,0021800425,1610612748,MIA,Miami,12-16,29,22,20,29,0,0,0,0,0,0,0,0,0,0,100,0.439,0.722,0.385,30,50,16
2018-12-14,6,0021800425,1610612763,MEM,Memphis,16-12,28,21,24,24,0,0,0,0,0,0,0,0,0,0,97,0.422,0.76,0.276,21,34,7
2018-12-14,7,0021800426,1610612760,OKC,Oklahoma City,17-10,32,20,24,22,0,0,0,0,0,0,0,0,0,0,98,0.411,0.586,0.368,14,43,13
2018-12-14,7,0021800426,1610612743,DEN,Denver,19-9,39,21,22,27,0,0,0,0,0,0,0,0,0,0,109,0.506,0.933,0.324,29,48,20
