GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
2017-10-17,1,0021700001,1610612738,BOS,Boston,0-1,19,19,33,28,0,0,0,0,0,0,0,0,0,0,99,0.409,0.76,0.25,24,46,10
2017-10-17,1,0021700001,1610612739,CLE,Cleveland,1-0,29,25,18,30,0,0,0,0,0,0,0,0,0,0,102,0.458,0.84,0.227,19,50,17
2017-10-17,2,0021700002,1610612745,HOU,Houston,1-0,34,28,26,34,0,0,0,0,0,0,0,0,0,0,122,0.485,0.684,0.366,28,43,12
2017-10-17,2,0021700002,1610612744,GSW,Golden State,0-1,35,36,30,20,0,0,0,0,0,0,0,0,0,0,121,0.538,0.905,0.533,34,41,17
2017-10-18,1,0021700003,1610612766,CHA,Charlotte,0-1,27,18,25,20,0,0,0,0,0,0,0,0,0,0,90,0.397,0.793,0.3,16,47,17
2017-10-18,1,0021700003,1610612765,DET,Detroit,1-0,29,27,26,20,0,0,0,0,0,0,0,0,0,0,102,0.427,0.917,0.346,24,47,8
2017-10-18,2,0021700004,1610612751,BKN,Brooklyn,0-1,30,33,35,33,0,0,0,0,0,0,0,0,0,0,131,0.479,0.906,0.4,22,43,20
2017-10-18,2,0021700004,1610612754,IND,Indiana,1-0,29,36,41,34,0,0,0,0,0,0,0,0,0,0,140,0.52,0.781,0.265,29,47,14
2017-10-18,3,0021700005,1610612748,MIA,Miami,0-1,37,18,23,31,0,0,0,0,0,0,0,0,0,0,109,0.436,0.765,0.267,27,44,13
2017-10-18,3,0021700005,1610612753,ORL,Orlando,1-0,32,26,30,28,0,0,0,0,0,0,0,0,0,0,116,0.478,0.759,0.381,22,50,14
2017-10-18,4,0021700006,1610612755,PHI,Philadelphia,0-1,23,36,23,33,0,0,0,0,0,0,0,0,0,0,115,0.462,0.737,0.429,25,48,17
2017-10-18,4,0021700006,1610612764,WAS,Washington,1-0,32,24,34,30,0,0,0,0,0,0,0,0,0,0,120,0.433,0.789,0.273,21,52,9
2017-10-18,5,0021700007,1610612749,MIL,Milwaukee,1-0,24,34,18,32,0,0,0,0,0,0,0,0,0,0,108,0.5,0.833,0.333,19,45,15
2017-10-18,5,0021700007,1610612738,BOS,Boston,0-2,26,27,27,20,0,0,0,0,0,0,0,0,0,0,100,0.429,0.524,0.393,23,43,12
2017-10-18,6,0021700008,1610612740,NOP,New Orleans,0-1,34,18,18,21,0,0,0,0,0,0,0,0,0,0,91,0.38,0.828,0.28,15,51,17
2017-10-18,6,0021700008,1610612763,MEM,Memphis,1-0,27,27,25,24,0,0,0,0,0,0,0,0,0,0,103,0.424,0.571,0.31,19,45,11
2017-10-18,7,0021700009,1610612737,ATL,Atlanta,1-0,27,31,24,35,0,0,0,0,0,0,0,0,0,0,117,0.511,0.8,0.5,20,50,13
2017-10-18,7,0021700009,1610612742,DAL,Dallas,0-1,24,23,35,29,0,0,0,0,0,0,0,0,0,0,111,0.442,0.857,0.378,27,41,15
2017-10-18,8,0021700010,1610612743,DEN,Denver,0-1,30,28,25,13,0,0,0,0,0,0,0,0,0,0,96,0.468,0.917,0.481,21,38,20
2017-10-18,8,0021700010,1610612762,UTA,Utah,1-0,21,28,29,28,0,0,0,0,0,0,0,0,0,0,106,0.506,0.938,0.375,28,36,15
2017-10-18,9,0021700011,1610612750,MIN,Minnesota,0-1,25,24,28,22,0,0,0,0,0,0,0,0,0,0,99,0.435,0.739,0.421,23,42,13
2017-10-18,9,0021700011,1610612759,SAS,San Antonio,1-0,32,21,34,20,0,0,0,0,0,0,0,0,0,0,107,0.461,0.895,0.381,22,50,11
2017-10-18,10,0021700012,1610612757,POR,Portland,1-0,29,31,38,26,0,0,0,0,0,0,0,0,0,0,124,0.489,0.786,0.583,22,57,16
2017-10-18,10,0021700012,1610612756,PHX,Phoenix,0-1,21,14,20,21,0,0,0,0,0,0,0,0,0,0,76,0.315,0.722,0.259,10,33,16
2017-10-18,11,0021700013,1610612745,HOU,Houston,2-0,26,26,23,30,0,0,0,0,0,0,0,0,0,0,105,0.398,0.931,0.267,19,44,14
2017-10-18,11,0021700013,1610612758,SAC,Sacramento,0-1,25,23,24,28,0,0,0,0,0,0,0,0,0,0,100,0.477,0.8,0.348,19,42,17
2017-10-19,1,0021700014,1610612741,CHI,Chicago,0-1,23,14,27,36,0,0,0,0,0,0,0,0,0,0,100,0.416,0.889,0.313,22,39,19
2017-10-19,1,0021700014,1610612761,TOR,Toronto,1-0,25,33,26,33,0,0,0,0,0,0,0,0,0,0,117,0.47,0.929,0.448,26,49,17
2017-10-19,2,0021700015,1610612752,NYK,New York,0-1,24,18,17,25,0,0,0,0,0,0,0,0,0,0,84,0.405,0.684,0.292,19,41,25
2017-10-19,2,0021700015,1610612760,OKC,Oklahoma City,1-0,27,26,26,26,0,0,0,0,0,0,0,0,0,0,105,0.433,0.727,0.289,26,41,18
2017-10-19,3,0021700016,1610612746,LAC,LA,1-0,27,26,34,21,0,0,0,0,0,0,0,0,0,0,108,0.393,0.923,0.364,23,59,14
2017-10-19,3,0021700016,1610612747,LAL,Los Angeles,0-1,19,23,21,29,0,0,0,0,0,0,0,0,0,0,92,0.407,0.609,0.25,21,52,19
2017-10-20,1,0021700017,1610612737,ATL,Atlanta,1-1,28,28,17,18,0,0,0,0,0,0,0,0,0,0,91,0.379,0.857,0.233,19,38,13
2017-10-20,1,0021700017,1610612766,CHA,Charlotte,1-1,18,31,35,25,0,0,0,0,0,0,0,0,0,0,109,0.43,0.8,0.306,17,57,21
2017-10-20,2,0021700018,1610612757,POR,Portland,2-0,31,31,29,23,0,0,0,0,0,0,0,0,0,0,114,0.484,0.765,0.474,19,51,9
2017-10-20,2,0021700018,1610612754,IND,Indiana,1-1,25,27,21,23,0,0,0,0,0,0,0,0,0,0,96,0.449,0.667,0.222,15,39,12
2017-10-20,3,0021700019,1610612738,BOS,Boston,1-2,24,22,23,33,0,0,0,0,0,0,0,0,0,0,102,0.417,0.688,0.345,16,55,19
2017-10-20,3,0021700019,1610612755,PHI,Philadelphia,0-2,21,29,22,20,0,0,0,0,0,0,0,0,0,0,92,0.38,0.75,0.313,20,47,16
2017-10-20,4,0021700020,1610612765,DET,Detroit,1-1,31,34,16,30,0,0,0,0,0,0,0,0,0,0,111,0.494,0.75,0.435,19,33,19
2017-10-20,4,0021700020,1610612764,WAS,Washington,2-0,29,29,33,24,0,0,0,0,0,0,0,0,0,0,115,0.533,0.829,0.353,25,37,16
2017-10-20,5,0021700021,1610612739,CLE,Cleveland,2-0,25,30,31,30,0,0,0,0,0,0,0,0,0,0,116,0.543,1.0,0.423,25,44,17
2017-10-20,5,0021700021,1610612749,MIL,Milwaukee,1-1,25,24,24,24,0,0,0,0,0,0,0,0,0,0,97,0.463,0.833,0.314,23,30,14
2017-10-20,6,0021700022,1610612753,ORL,Orlando,1-1,27,28,36,30,0,0,0,0,0,0,0,0,0,0,121,0.506,0.867,0.545,30,40,22
2017-10-20,6,0021700022,1610612751,BKN,Brooklyn,1-1,29,29,31,37,0,0,0,0,0,0,0,0,0,0,126,0.5,0.714,0.333,22,48,18
2017-10-20,7,0021700023,1610612762,UTA,Utah,1-1,16,26,23,32,0,0,0,0,0,0,0,0,0,0,97,0.481,0.824,0.409,23,38,19
2017-10-20,7,0021700023,1610612750,MIN,Minnesota,1-1,19,27,24,30,0,0,0,0,0,0,0,0,0,0,100,0.444,0.808,0.318,17,44,15
2017-10-20,8,0021700024,1610612758,SAC,Sacramento,1-1,19,27,25,22,0,0,0,0,0,0,0,0,0,0,93,0.425,0.692,0.435,20,57,14
2017-10-20,8,0021700024,1610612742,DAL,Dallas,0-2,23,23,14,28,0,0,0,0,0,0,0,0,0,0,88,0.413,0.714,0.333,19,36,12
2017-10-20,9,0021700025,1610612744,GSW,Golden State,1-1,26,35,37,30,0,0,0,0,0,0,0,0,0,0,128,0.511,0.8,0.439,29,49,18
2017-10-20,9,0021700025,1610612740,NOP,New Orleans,0-2,39,25,26,30,0,0,0,0,0,0,0,0,0,0,120,0.459,0.636,0.444,26,51,17
2017-10-20,10,0021700026,1610612747,LAL,Los Angeles,1-1,40,30,36,26,0,0,0,0,0,0,0,0,0,0,132,0.516,0.727,0.462,22,42,18
2017-10-20,10,0021700026,1610612756,PHX,Phoenix,0-2,36,37,26,31,0,0,0,0,0,0,0,0,0,0,130,0.489,0.684,0.483,17,50,19
2017-10-21,1,0021700027,1610612755,PHI,Philadelphia,0-3,19,30,22,23,0,0,0,0,0,0,0,0,0,0,94,0.39,0.611,0.333,18,41,20
2017-10-21,1,0021700027,1610612761,TOR,Toronto,2-0,36,26,40,26,0,0,0,0,0,0,0,0,0,0,128,0.472,0.838,0.295,23,51,13
2017-10-21,2,0021700028,1610612753,ORL,Orlando,2-1,36,20,32,26,0,0,0,0,0,0,0,0,0,0,114,0.444,0.85,0.486,28,50,12
2017-10-21,2,0021700028,1610612739,CLE,Cleveland,2-1,18,27,20,28,0,0,0,0,0,0,0,0,0,0,93,0.384,0.741,0.28,15,44,16
2017-10-21,3,0021700029,1610612754,IND,Indiana,1-2,31,19,26,32,0,0,0,0,0,0,0,0,0,0,108,0.448,0.714,0.368,18,45,10
2017-10-21,3,0021700029,1610612748,MIA,Miami,1-1,26,37,28,21,0,0,0,0,0,0,0,0,0,0,112,0.517,0.571,0.412,24,45,14
2017-10-21,4,0021700030,1610612765,DET,Detroit,2-1,19,32,28,32,0,0,0,0,0,0,0,0,0,0,111,0.484,0.933,0.3,21,43,12
2017-10-21,4,0021700030,1610612752,NYK,New York,0-2,28,36,16,27,0,0,0,0,0,0,0,0,0,0,107,0.457,0.806,0.267,20,39,12
2017-10-21,5,0021700031,1610612759,SAS,San Antonio,2-0,19,22,24,22,0,0,0,0,0,0,0,0,0,0,87,0.409,0.625,0.083,25,52,11
2017-10-21,5,0021700031,1610612741,CHI,Chicago,0-2,21,17,17,22,0,0,0,0,0,0,0,0,0,0,77,0.378,0.778,0.286,18,48,19
2017-10-21,6,0021700032,1610612742,DAL,Dallas,0-3,20,19,19,33,0,0,0,0,0,0,0,0,0,0,91,0.369,0.762,0.419,19,41,14
2017-10-21,6,0021700032,1610612745,HOU,Houston,3-0,33,29,30,15,0,0,0,0,0,0,0,0,0,0,107,0.476,0.818,0.234,17,54,13
2017-10-21,7,0021700033,1610612744,GSW,Golden State,1-2,26,25,20,30,0,0,0,0,0,0,0,0,0,0,101,0.393,0.852,0.316,20,46,17
2017-10-21,7,0021700033,1610612763,MEM,Memphis,2-0,31,25,32,23,0,0,0,0,0,0,0,0,0,0,111,0.468,0.784,0.37,20,40,14
2017-10-21,8,0021700034,1610612757,POR,Portland,2-1,26,29,25,30,0,0,0,0,0,0,0,0,0,0,110,0.42,0.886,0.393,18,42,16
2017-10-21,8,0021700034,1610612749,MIL,Milwaukee,2-1,24,36,24,29,0,0,0,0,0,0,0,0,0,0,113,0.525,0.733,0.389,22,35,14
2017-10-21,9,0021700035,1610612758,SAC,Sacramento,1-2,18,16,18,27,0,0,0,0,0,0,0,0,0,0,79,0.365,0.692,0.364,15,39,13
2017-10-21,9,0021700035,1610612743,DEN,Denver,1-1,17,25,24,30,0,0,0,0,0,0,0,0,0,0,96,0.435,0.6,0.333,25,58,16
2017-10-21,10,0021700036,1610612760,OKC,Oklahoma City,1-1,14,20,23,30,0,0,0,0,0,0,0,0,0,0,87,0.41,0.632,0.333,15,38,17
2017-10-21,10,0021700036,1610612762,UTA,Utah,2-1,21,23,29,23,0,0,0,0,0,0,0,0,0,0,96,0.494,0.786,0.31,22,41,18
2017-10-21,11,0021700037,1610612756,PHX,Phoenix,0-3,18,26,20,24,0,0,0,0,0,0,0,0,0,0,88,0.38,0.737,0.25,19,36,19
2017-10-21,11,0021700037,1610612746,LAC,LA,2-0,23,35,32,40,0,0,0,0,0,0,0,0,0,0,130,0.545,0.733,0.462,26,52,12
2017-10-22,1,0021700038,1610612737,ATL,Atlanta,1-2,25,28,24,27,0,0,0,0,0,0,0,0,0,0,104,0.34,0.917,0.259,21,48,16
2017-10-22,1,0021700038,1610612751,BKN,Brooklyn,2-1,19,37,35,25,0,0,0,0,0,0,0,0,0,0,116,0.471,0.676,0.407,27,51,18
2017-10-22,2,0021700039,1610612750,MIN,Minnesota,2-1,28,33,27,27,0,0,0,0,0,0,0,0,0,0,115,0.5,0.826,0.4,25,45,17
2017-10-22,2,0021700039,1610612760,OKC,Oklahoma City,1-2,23,31,21,38,0,0,0,0,0,0,0,0,0,0,113,0.479,0.625,0.355,26,36,11
2017-10-22,3,0021700040,1610612740,NOP,New Orleans,1-2,34,34,26,25,0,0,0,0,0,0,0,0,0,0,119,0.566,0.714,0.313,26,42,18
2017-10-22,3,0021700040,1610612747,LAL,Los Angeles,1-2,22,33,28,29,0,0,0,0,0,0,0,0,0,0,112,0.489,0.75,0.333,27,38,17
2017-10-23,1,0021700041,1610612755,PHI,Philadelphia,1-3,31,25,19,22,0,0,0,0,0,0,0,0,0,0,97,0.467,0.75,0.375,25,49,21
2017-10-23,1,0021700041,1610612765,DET,Detroit,2-2,22,21,24,19,0,0,0,0,0,0,0,0,0,0,86,0.388,0.737,0.2,14,39,14
2017-10-23,2,0021700042,1610612737,ATL,Atlanta,1-3,23,21,29,20,0,0,0,0,0,0,0,0,0,0,93,0.474,0.778,0.412,14,41,20
2017-10-23,2,0021700042,1610612748,MIA,Miami,2-1,26,36,15,27,0,0,0,0,0,0,0,0,0,0,104,0.459,0.667,0.378,21,41,19
2017-10-23,3,0021700043,1610612763,MEM,Memphis,3-0,24,26,20,28,0,0,0,0,0,0,0,0,0,0,98,0.426,0.919,0.316,16,38,12
2017-10-23,3,0021700043,1610612745,HOU,Houston,3-1,26,31,19,14,0,0,0,0,0,0,0,0,0,0,90,0.416,0.739,0.237,25,39,16
2017-10-23,4,0021700044,1610612766,CHA,Charlotte,1-2,25,29,23,17,0,0,0,0,0,0,0,0,0,0,94,0.423,0.583,0.269,17,48,14
2017-10-23,4,0021700044,1610612749,MIL,Milwaukee,3-1,18,35,30,20,0,0,0,0,0,0,0,0,0,0,103,0.471,0.875,0.346,24,42,13
2017-10-23,5,0021700045,1610612744,GSW,Golden State,2-2,40,25,34,34,0,0,0,0,0,0,0,0,0,0,133,0.558,0.846,0.385,33,50,16
2017-10-23,5,0021700045,1610612742,DAL,Dallas,0-4,24,38,22,19,0,0,0,0,0,0,0,0,0,0,103,0.396,0.6,0.31,21,42,12
2017-10-23,6,0021700046,1610612761,TOR,Toronto,2-1,23,27,24,23,0,0,0,0,0,0,0,0,0,0,97,0.425,0.792,0.27,17,34,14
2017-10-23,6,0021700046,1610612759,SAS,San Antonio,3-0,21,29,25,26,0,0,0,0,0,0,0,0,0,0,101,0.444,0.696,0.25,19,55,20
2017-10-23,7,0021700047,1610612764,WAS,Washington,3-0,29,27,22,31,0,0,0,0,0,0,0,0,0,0,109,0.44,0.929,0.3,24,38,15
2017-10-23,7,0021700047,1610612743,DEN,Denver,1-2,29,26,22,27,0,0,0,0,0,0,0,0,0,0,104,0.488,0.783,0.348,27,44,23
2017-10-23,8,0021700048,1610612758,SAC,Sacramento,1-3,17,34,25,39,0,0,0,0,0,0,0,0,0,0,115,0.434,0.69,0.409,19,37,9
2017-10-23,8,0021700048,1610612756,PHX,Phoenix,1-3,36,23,28,30,0,0,0,0,0,0,0,0,0,0,117,0.545,0.852,0.333,20,45,20
2017-10-24,1,0021700049,1610612741,CHI,Chicago,0-3,38,30,24,20,0,0,0,0,0,0,0,0,0,0,112,0.477,0.846,0.515,28,39,9
2017-10-24,1,0021700049,1610612739,CLE,Cleveland,3-1,28,37,26,28,0,0,0,0,0,0,0,0,0,0,119,0.518,0.773,0.421,28,39,9
2017-10-24,2,0021700050,1610612751,BKN,Brooklyn,2-2,30,31,35,25,0,0,0,0,0,0,0,0,0,0,121,0.417,0.882,0.314,21,49,15
2017-10-24,2,0021700050,1610612753,ORL,Orlando,3-1,30,31,26,38,0,0,0,0,0,0,0,0,0,0,125,0.494,0.875,0.348,20,44,11
2017-10-24,3,0021700051,1610612752,NYK,New York,0-3,17,16,27,29,0,0,0,0,0,0,0,0,0,0,89,0.424,0.64,0.083,20,43,14
2017-10-24,3,0021700051,1610612738,BOS,Boston,2-2,30,24,23,33,0,0,0,0,0,0,0,0,0,0,110,0.493,0.815,0.483,26,41,12
2017-10-24,4,0021700052,1610612754,IND,Indiana,2-2,33,28,37,32,0,0,0,0,0,0,0,0,0,0,130,0.667,0.727,0.455,31,42,17
2017-10-24,4,0021700052,1610612750,MIN,Minnesota,2-2,20,41,23,23,0,0,0,0,0,0,0,0,0,0,107,0.488,0.636,0.375,27,27,14
2017-10-24,5,0021700053,1610612740,NOP,New Orleans,1-3,19,29,25,20,0,0,0,0,0,0,0,0,0,0,93,0.395,0.75,0.3,17,42,17
2017-10-24,5,0021700053,1610612757,POR,Portland,3-1,29,18,24,32,0,0,0,0,0,0,0,0,0,0,103,0.375,0.818,0.345,17,63,18
2017-10-24,6,0021700054,1610612762,UTA,Utah,2-2,20,21,15,28,0,0,0,0,0,0,0,0,0,0,84,0.43,0.818,0.25,20,41,18
2017-10-24,6,0021700054,1610612746,LAC,LA,3-0,27,15,33,27,0,0,0,0,0,0,0,0,0,0,102,0.47,0.667,0.345,21,44,13
2017-10-25,1,0021700055,1610612743,DEN,Denver,1-3,23,16,29,25,0,0,0,0,0,0,0,0,0,0,93,0.38,0.6,0.258,18,51,13
2017-10-25,1,0021700055,1610612766,CHA,Charlotte,2-2,27,35,23,25,0,0,0,0,0,0,0,0,0,0,110,0.469,0.808,0.419,17,50,14
2017-10-25,2,0021700056,1610612750,MIN,Minnesota,2-3,26,18,29,28,0,0,0,0,0,0,0,0,0,0,101,0.435,0.857,0.36,19,37,14
2017-10-25,2,0021700056,1610612765,DET,Detroit,3-2,23,40,28,31,0,0,0,0,0,0,0,0,0,0,122,0.522,0.647,0.441,32,47,14
2017-10-25,3,0021700057,1610612745,HOU,Houston,4-1,31,25,23,26,0,0,0,0,0,0,0,0,0,0,105,0.48,0.875,0.308,22,40,19
2017-10-25,3,0021700057,1610612755,PHI,Philadelphia,1-4,33,21,26,24,0,0,0,0,0,0,0,0,0,0,104,0.443,0.6,0.333,29,43,14
2017-10-25,4,0021700058,1610612739,CLE,Cleveland,3-2,23,29,21,34,0,0,0,0,0,0,0,0,0,0,107,0.481,0.654,0.343,21,47,21
2017-10-25,4,0021700058,1610612751,BKN,Brooklyn,3-2,26,29,29,28,0,0,0,0,0,0,0,0,0,0,112,0.43,0.714,0.37,22,38,12
2017-10-25,5,0021700059,1610612759,SAS,San Antonio,4-0,30,26,32,29,0,0,0,0,0,0,0,0,0,0,117,0.553,0.767,0.588,18,44,13
2017-10-25,5,0021700059,1610612748,MIA,Miami,2-2,30,21,22,27,0,0,0,0,0,0,0,0,0,0,100,0.463,0.944,0.346,19,32,9
2017-10-25,6,0021700060,1610612754,IND,Indiana,2-3,27,21,26,22,0,0,0,0,0,0,0,0,0,0,96,0.337,0.857,0.345,13,41,19
2017-10-25,6,0021700060,1610612760,OKC,Oklahoma City,2-2,30,24,32,28,0,0,0,0,0,0,0,0,0,0,114,0.483,0.692,0.37,26,49,20
2017-10-25,7,0021700061,1610612763,MEM,Memphis,3-1,18,31,23,22,0,0,0,0,0,0,0,0,0,0,94,0.458,0.667,0.387,14,36,17
2017-10-25,7,0021700061,1610612742,DAL,Dallas,1-4,32,25,22,24,0,0,0,0,0,0,0,0,0,0,103,0.486,0.69,0.423,20,35,11
2017-10-25,8,0021700062,1610612762,UTA,Utah,2-3,13,28,18,29,0,0,0,0,0,0,0,0,0,0,88,0.416,0.72,0.24,20,44,23
2017-10-25,8,0021700062,1610612756,PHX,Phoenix,2-3,23,25,23,26,0,0,0,0,0,0,0,0,0,0,97,0.438,0.778,0.316,18,55,16
2017-10-25,9,0021700063,1610612761,TOR,Toronto,2-2,26,27,33,26,0,0,0,0,0,0,0,0,0,0,112,0.457,0.947,0.235,30,42,16
2017-10-25,9,0021700063,1610612744,GSW,Golden State,3-2,29,32,30,26,0,0,0,0,0,0,0,0,0,0,117,0.558,0.864,0.462,32,37,17
2017-10-25,10,0021700064,1610612764,WAS,Washington,3-1,18,31,30,13,7,0,0,0,0,0,0,0,0,0,99,0.411,0.652,0.231,20,45,13
2017-10-25,10,0021700064,1610612747,LAL,Los Angeles,2-2,23,22,24,23,10,0,0,0,0,0,0,0,0,0,102,0.446,0.813,0.233,27,53,21
2017-10-26,1,0021700065,1610612737,ATL,Atlanta,1-4,20,19,20,27,0,0,0,0,0,0,0,0,0,0,86,0.395,0.846,0.393,22,40,10
2017-10-26,1,0021700065,1610612741,CHI,Chicago,1-3,18,19,28,26,0,0,0,0,0,0,0,0,0,0,91,0.36,0.759,0.219,20,62,13
2017-10-26,2,0021700066,1610612742,DAL,Dallas,1-5,14,21,33,23,0,0,0,0,0,0,0,0,0,0,91,0.34,0.85,0.294,20,53,14
2017-10-26,2,0021700066,1610612763,MEM,Memphis,4-1,28,26,22,20,0,0,0,0,0,0,0,0,0,0,96,0.411,0.867,0.294,18,46,18
2017-10-26,3,0021700067,1610612738,BOS,Boston,3-2,28,15,29,24,0,0,0,0,0,0,0,0,0,0,96,0.423,0.864,0.367,21,45,15
2017-10-26,3,0021700067,1610612749,MIL,Milwaukee,3-2,23,21,25,20,0,0,0,0,0,0,0,0,0,0,89,0.455,0.571,0.44,22,37,16
2017-10-26,4,0021700068,1610612746,LAC,LA,4-0,30,32,18,24,0,0,0,0,0,0,0,0,0,0,104,0.468,0.639,0.321,11,46,11
2017-10-26,4,0021700068,1610612757,POR,Portland,3-2,24,29,26,24,0,0,0,0,0,0,0,0,0,0,103,0.393,0.864,0.452,19,44,9
2017-10-26,5,0021700069,1610612740,NOP,New Orleans,2-3,27,29,32,26,0,0,0,0,0,0,0,0,0,0,114,0.488,0.739,0.406,22,47,15
2017-10-26,5,0021700069,1610612758,SAC,Sacramento,1-4,40,30,17,19,0,0,0,0,0,0,0,0,0,0,106,0.469,0.92,0.35,25,34,12
2017-10-27,1,0021700070,1610612745,HOU,Houston,5-1,27,29,22,31,0,0,0,0,0,0,0,0,0,0,109,0.447,0.846,0.386,21,51,15
2017-10-27,1,0021700070,1610612766,CHA,Charlotte,2-3,30,16,28,19,0,0,0,0,0,0,0,0,0,0,93,0.375,0.571,0.379,16,44,9
2017-10-27,2,0021700071,1610612759,SAS,San Antonio,4-1,18,16,30,23,0,0,0,0,0,0,0,0,0,0,87,0.337,0.852,0.167,19,49,17
2017-10-27,2,0021700071,1610612753,ORL,Orlando,4-1,32,29,34,19,0,0,0,0,0,0,0,0,0,0,114,0.571,0.5,0.478,22,45,17
2017-10-27,3,0021700072,1610612743,DEN,Denver,2-3,26,27,22,30,0,0,0,0,0,0,0,0,0,0,105,0.462,0.739,0.2,25,46,11
2017-10-27,3,0021700072,1610612737,ATL,Atlanta,1-5,23,29,19,29,0,0,0,0,0,0,0,0,0,0,100,0.416,1.0,0.424,23,43,12
2017-10-27,4,0021700073,1610612751,BKN,Brooklyn,3-3,28,14,24,20,0,0,0,0,0,0,0,0,0,0,86,0.4,0.714,0.367,18,35,16
2017-10-27,4,0021700073,1610612752,NYK,New York,1-3,23,24,36,24,0,0,0,0,0,0,0,0,0,0,107,0.449,0.588,0.333,19,55,11
2017-10-27,5,0021700074,1610612760,OKC,Oklahoma City,2-3,33,26,30,27,0,0,0,0,0,0,0,0,0,0,116,0.5,0.88,0.286,19,35,14
2017-10-27,5,0021700074,1610612750,MIN,Minnesota,3-3,26,33,31,29,0,0,0,0,0,0,0,0,0,0,119,0.488,0.771,0.364,23,44,15
2017-10-27,6,0021700075,1610612764,WAS,Washington,3-2,34,33,30,20,0,0,0,0,0,0,0,0,0,0,117,0.443,0.727,0.455,30,41,14
2017-10-27,6,0021700075,1610612744,GSW,Golden State,4-2,27,26,34,33,0,0,0,0,0,0,0,0,0,0,120,0.484,0.9,0.263,33,53,17
2017-10-27,7,0021700076,1610612761,TOR,Toronto,3-2,19,26,27,29,0,0,0,0,0,0,0,0,0,0,101,0.43,0.7,0.241,27,40,12
2017-10-27,7,0021700076,1610612747,LAL,Los Angeles,2-3,26,25,20,21,0,0,0,0,0,0,0,0,0,0,92,0.456,0.708,0.13,20,49,21
2017-10-28,1,0021700077,1610612739,CLE,Cleveland,3-3,22,30,31,18,0,0,0,0,0,0,0,0,0,0,101,0.462,0.739,0.375,19,37,18
2017-10-28,1,0021700077,1610612740,NOP,New Orleans,3-3,35,30,24,34,0,0,0,0,0,0,0,0,0,0,123,0.516,0.75,0.394,33,47,11
2017-10-28,2,0021700078,1610612738,BOS,Boston,4-2,21,26,27,22,0,0,0,0,0,0,0,0,0,0,96,0.42,0.846,0.261,15,41,12
2017-10-28,2,0021700078,1610612748,MIA,Miami,2-3,26,19,18,27,0,0,0,0,0,0,0,0,0,0,90,0.43,0.938,0.226,17,40,19
2017-10-28,3,0021700079,1610612760,OKC,Oklahoma City,3-3,26,24,32,19,0,0,0,0,0,0,0,0,0,0,101,0.443,0.714,0.382,28,52,11
2017-10-28,3,0021700079,1610612741,CHI,Chicago,1-4,23,8,22,16,0,0,0,0,0,0,0,0,0,0,69,0.282,0.75,0.27,16,47,19
2017-10-28,4,0021700080,1610612745,HOU,Houston,5-2,32,17,23,17,0,0,0,0,0,0,0,0,0,0,89,0.377,0.81,0.368,18,43,17
2017-10-28,4,0021700080,1610612763,MEM,Memphis,5-1,30,24,27,22,0,0,0,0,0,0,0,0,0,0,103,0.471,0.75,0.424,26,42,9
2017-10-28,5,0021700081,1610612755,PHI,Philadelphia,2-4,32,25,32,23,0,0,0,0,0,0,0,0,0,0,112,0.494,0.714,0.457,25,42,13
2017-10-28,5,0021700081,1610612742,DAL,Dallas,1-6,23,33,22,32,0,0,0,0,0,0,0,0,0,0,110,0.514,0.789,0.475,22,33,17
2017-10-28,6,0021700082,1610612747,LAL,Los Angeles,2-4,16,29,19,17,0,0,0,0,0,0,0,0,0,0,81,0.383,0.7,0.227,17,39,16
2017-10-28,6,0021700082,1610612762,UTA,Utah,3-3,31,25,19,21,0,0,0,0,0,0,0,0,0,0,96,0.468,0.692,0.419,18,49,21
2017-10-28,7,0021700083,1610612756,PHX,Phoenix,2-4,24,33,32,18,0,0,0,0,0,0,0,0,0,0,107,0.425,0.8,0.346,21,46,17
2017-10-28,7,0021700083,1610612757,POR,Portland,4-2,29,32,31,22,0,0,0,0,0,0,0,0,0,0,114,0.44,0.821,0.423,27,53,14
2017-10-28,8,0021700084,1610612765,DET,Detroit,4-2,27,18,22,28,0,0,0,0,0,0,0,0,0,0,95,0.409,0.667,0.321,16,50,12
2017-10-28,8,0021700084,1610612746,LAC,LA,4-1,24,31,17,15,0,0,0,0,0,0,0,0,0,0,87,0.333,0.727,0.395,19,51,18
2017-10-29,1,0021700085,1610612749,MIL,Milwaukee,4-2,28,33,31,25,0,0,0,0,0,0,0,0,0,0,117,0.543,0.762,0.5,30,43,14
2017-10-29,1,0021700085,1610612737,ATL,Atlanta,1-6,16,32,25,33,0,0,0,0,0,0,0,0,0,0,106,0.468,0.808,0.448,27,31,16
2017-10-29,2,0021700086,1610612759,SAS,San Antonio,4-2,24,24,16,30,0,0,0,0,0,0,0,0,0,0,94,0.4,0.722,0.321,19,44,15
