GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
2015-10-28,4,0021500007,1610612762,UTA,Utah,0-1,15,29,20,23,0,0,0,0,0,0,0,0,0,0,87,0.467,0.714,0.167,15,38,12
2015-10-28,4,0021500007,1610612765,DET,Detroit,2-0,16,25,28,23,0,0,0,0,0,0,0,0,0,0,92,0.405,0.735,0.368,16,43,10
2015-10-28,5,0021500008,1610612766,CHA,Charlotte,0-1,27,17,16,34,0,0,0,0,0,0,0,0,0,0,94,0.393,0.759,0.25,16,43,8
2015-10-28,5,0021500008,1610612748,MIA,Miami,1-0,23,31,19,31,0,0,0,0,0,0,0,0,0,0,104,0.493,0.952,0.6,23,41,13
2015-10-28,6,0021500009,1610612754,IND,Indiana,0-1,30,15,23,31,0,0,0,0,0,0,0,0,0,0,99,0.372,0.839,0.391,23,40,13
2015-10-28,6,0021500009,1610612761,TOR,Toronto,1-0,20,17,35,34,0,0,0,0,0,0,0,0,0,0,106,0.45,0.692,0.389,19,50,20
2015-10-28,7,0021500010,1610612743,DEN,Denver,1-0,27,26,23,29,0,0,0,0,0,0,0,0,0,0,105,0.506,0.667,0.481,26,49,21
2015-10-28,7,0021500010,1610612745,HOU,Houston,0-1,21,28,14,22,0,0,0,0,0,0,0,0,0,0,85,0.345,0.654,0.229,17,44,16
2015-10-28,8,0021500011,1610612739,CLE,Cleveland,1-1,26,27,26,27,0,0,0,0,0,0,0,0,0,0,106,0.488,0.647,0.448,29,54,19
2015-10-28,8,0021500011,1610612763,MEM,Memphis,0-1,10,22,23,21,0,0,0,0,0,0,0,0,0,0,76,0.354,0.727,0.125,15,40,16
2015-10-28,9,0021500012,1610612752,NYK,New York,1-0,27,36,27,32,0,0,0,0,0,0,0,0,0,0,122,0.452,0.829,0.391,24,49,11
2015-10-28,9,0021500012,1610612749,MIL,Milwaukee,0-1,23,28,22,24,0,0,0,0,0,0,0,0,0,0,97,0.349,0.903,0.5,17,47,18
2015-10-28,10,0021500013,1610612759,SAS,San Antonio,0-1,27,28,28,23,0,0,0,0,0,0,0,0,0,0,106,0.484,0.846,0.333,22,36,13
2015-10-28,10,0021500013,1610612760,OKC,Oklahoma City,1-0,29,21,29,33,0,0,0,0,0,0,0,0,0,0,112,0.488,0.955,0.368,21,45,19
2015-10-28,11,0021500014,1610612742,DAL,Dallas,1-0,24,30,34,23,0,0,0,0,0,0,0,0,0,0,111,0.471,0.677,0.476,24,48,8
2015-10-28,11,0021500014,1610612756,PHX,Phoenix,0-1,22,23,21,29,0,0,0,0,0,0,0,0,0,0,95,0.391,0.636,0.25,15,53,18
2015-10-28,12,0021500015,1610612740,NOP,New Orleans,0-2,18,25,24,27,0,0,0,0,0,0,0,0,0,0,94,0.396,0.611,0.333,19,39,11
2015-10-28,12,0021500015,1610612757,POR,Portland,1-0,43,27,17,25,0,0,0,0,0,0,0,0,0,0,112,0.5,0.857,0.375,22,51,12
2015-10-28,13,0021500016,1610612746,LAC,LA,1-0,25,31,29,26,0,0,0,0,0,0,0,0,0,0,111,0.525,0.677,0.316,20,42,15
2015-10-28,13,0021500016,1610612758,SAC,Sacramento,0-1,17,29,28,30,0,0,0,0,0,0,0,0,0,0,104,0.436,0.611,0.458,24,49,16
2015-10-28,14,0021500017,1610612750,MIN,Minnesota,1-0,22,29,37,24,0,0,0,0,0,0,0,0,0,0,112,0.458,0.838,0.25,24,39,8
2015-10-28,14,0021500017,1610612747,LAL,Los Angeles,0-1,31,29,35,16,0,0,0,0,0,0,0,0,0,0,111,0.389,0.914,0.265,18,48,13
2015-10-29,1,0021500018,1610612763,MEM,Memphis,1-1,29,21,23,39,0,0,0,0,0,0,0,0,0,0,112,0.5,0.793,0.438,26,42,14
2015-10-29,1,0021500018,1610612754,IND,Indiana,0-2,20,29,26,28,0,0,0,0,0,0,0,0,0,0,103,0.474,0.708,0.4,23,38,20
2015-10-29,2,0021500019,1610612737,ATL,Atlanta,1-1,30,31,23,28,0,0,0,0,0,0,0,0,0,0,112,0.506,0.692,0.417,26,39,15
2015-10-29,2,0021500019,1610612752,NYK,New York,1-1,20,25,27,29,0,0,0,0,0,0,0,0,0,0,101,0.409,0.905,0.207,21,48,21
2015-10-29,3,0021500020,1610612742,DAL,Dallas,1-1,17,26,25,20,0,0,0,0,0,0,0,0,0,0,88,0.361,0.8,0.2,22,55,12
2015-10-29,3,0021500020,1610612746,LAC,LA,2-0,22,29,34,19,0,0,0,0,0,0,0,0,0,0,104,0.437,0.606,0.258,21,53,8
2015-10-30,1,0021500021,1610612748,MIA,Miami,1-1,23,19,25,25,0,0,0,0,0,0,0,0,0,0,92,0.429,0.909,0.286,21,38,13
2015-10-30,1,0021500021,1610612739,CLE,Cleveland,2-1,29,18,29,26,0,0,0,0,0,0,0,0,0,0,102,0.453,0.857,0.24,25,49,11
2015-10-30,2,0021500022,1610612760,OKC,Oklahoma City,2-0,31,22,22,42,9,13,0,0,0,0,0,0,0,0,139,0.455,0.816,0.296,19,62,20
2015-10-30,2,0021500022,1610612753,ORL,Orlando,0-2,35,32,26,24,9,10,0,0,0,0,0,0,0,0,136,0.443,0.789,0.364,25,49,16
2015-10-30,3,0021500023,1610612762,UTA,Utah,1-1,28,22,24,25,0,0,0,0,0,0,0,0,0,0,99,0.409,0.8,0.538,19,51,7
2015-10-30,3,0021500023,1610612755,PHI,Philadelphia,0-2,19,14,20,18,0,0,0,0,0,0,0,0,0,0,71,0.302,0.73,0.4,15,39,18
2015-10-30,4,0021500024,1610612761,TOR,Toronto,2-0,26,28,30,29,0,0,0,0,0,0,0,0,0,0,113,0.439,0.857,0.423,23,53,21
2015-10-30,4,0021500024,1610612738,BOS,Boston,1-1,26,28,21,28,0,0,0,0,0,0,0,0,0,0,103,0.376,0.78,0.269,23,38,17
2015-10-30,5,0021500025,1610612741,CHI,Chicago,2-1,19,20,25,19,11,0,0,0,0,0,0,0,0,0,94,0.405,0.731,0.318,18,50,19
2015-10-30,5,0021500025,1610612765,DET,Detroit,3-0,23,12,29,19,15,0,0,0,0,0,0,0,0,0,98,0.375,0.5,0.214,18,61,14
2015-10-30,6,0021500026,1610612766,CHA,Charlotte,0-2,22,30,17,25,0,0,0,0,0,0,0,0,0,0,94,0.409,0.769,0.4,23,54,18
2015-10-30,6,0021500026,1610612737,ATL,Atlanta,2-1,29,24,23,21,0,0,0,0,0,0,0,0,0,0,97,0.434,0.773,0.348,23,45,15
2015-10-30,7,0021500027,1610612764,WAS,Washington,2-0,22,39,21,36,0,0,0,0,0,0,0,0,0,0,118,0.515,0.818,0.571,25,37,21
2015-10-30,7,0021500027,1610612749,MIL,Milwaukee,0-2,33,32,27,21,0,0,0,0,0,0,0,0,0,0,113,0.512,0.786,0.292,33,32,16
2015-10-30,8,0021500028,1610612751,BKN,Brooklyn,0-2,21,26,17,11,0,0,0,0,0,0,0,0,0,0,75,0.403,0.533,0.313,17,32,15
2015-10-30,8,0021500028,1610612759,SAS,San Antonio,1-1,25,17,34,26,0,0,0,0,0,0,0,0,0,0,102,0.465,1.0,0.409,23,56,18
2015-10-30,9,0021500029,1610612750,MIN,Minnesota,2-0,26,23,30,16,0,0,0,0,0,0,0,0,0,0,95,0.423,0.805,0.182,18,49,17
2015-10-30,9,0021500029,1610612743,DEN,Denver,1-1,16,23,24,15,0,0,0,0,0,0,0,0,0,0,78,0.305,0.75,0.2,15,51,14
2015-10-30,10,0021500030,1610612744,GSW,Golden State,2-0,30,27,24,31,0,0,0,0,0,0,0,0,0,0,112,0.462,0.68,0.346,26,47,8
2015-10-30,10,0021500030,1610612745,HOU,Houston,0-2,29,15,21,27,0,0,0,0,0,0,0,0,0,0,92,0.366,0.75,0.217,19,49,16
2015-10-30,11,0021500031,1610612747,LAL,Los Angeles,0-2,24,26,33,31,0,0,0,0,0,0,0,0,0,0,114,0.461,0.778,0.324,20,37,19
2015-10-30,11,0021500031,1610612758,SAC,Sacramento,1-1,40,34,28,30,0,0,0,0,0,0,0,0,0,0,132,0.515,0.733,0.273,26,56,14
2015-10-30,12,0021500032,1610612757,POR,Portland,1-1,23,26,20,23,0,0,0,0,0,0,0,0,0,0,92,0.395,0.789,0.375,17,42,23
2015-10-30,12,0021500032,1610612756,PHX,Phoenix,1-1,27,28,28,27,0,0,0,0,0,0,0,0,0,0,110,0.446,0.762,0.222,17,55,19
2015-10-31,1,0021500033,1610612762,UTA,Utah,2-1,23,19,28,27,0,0,0,0,0,0,0,0,0,0,97,0.443,0.722,0.4,15,47,17
2015-10-31,1,0021500033,1610612754,IND,Indiana,0-3,29,20,12,15,0,0,0,0,0,0,0,0,0,0,76,0.4,0.762,0.235,10,34,24
2015-10-31,2,0021500034,1610612752,NYK,New York,2-1,29,30,28,30,0,0,0,0,0,0,0,0,0,0,117,0.477,0.813,0.474,21,40,18
2015-10-31,2,0021500034,1610612764,WAS,Washington,2-1,29,27,34,20,0,0,0,0,0,0,0,0,0,0,110,0.422,0.848,0.273,17,43,17
2015-10-31,3,0021500035,1610612744,GSW,Golden State,3-0,31,33,41,29,0,0,0,0,0,0,0,0,0,0,134,0.548,0.714,0.567,26,38,10
2015-10-31,3,0021500035,1610612740,NOP,New Orleans,0-3,28,37,26,29,0,0,0,0,0,0,0,0,0,0,120,0.46,0.87,0.364,22,48,15
2015-10-31,4,0021500036,1610612751,BKN,Brooklyn,0-3,26,19,24,22,0,0,0,0,0,0,0,0,0,0,91,0.481,0.667,0.231,21,43,12
2015-10-31,4,0021500036,1610612763,MEM,Memphis,2-1,31,25,23,22,0,0,0,0,0,0,0,0,0,0,101,0.425,0.857,0.391,26,42,9
2015-10-31,5,0021500037,1610612756,PHX,Phoenix,2-1,27,29,18,27,0,0,0,0,0,0,0,0,0,0,101,0.415,0.75,0.344,16,48,13
2015-10-31,5,0021500037,1610612757,POR,Portland,1-2,23,25,23,19,0,0,0,0,0,0,0,0,0,0,90,0.418,0.571,0.267,20,45,16
2015-10-31,6,0021500038,1610612758,SAC,Sacramento,1-2,31,24,24,30,0,0,0,0,0,0,0,0,0,0,109,0.426,0.68,0.333,20,49,13
2015-10-31,6,0021500038,1610612746,LAC,LA,3-0,24,35,24,31,0,0,0,0,0,0,0,0,0,0,114,0.513,0.696,0.235,25,41,17
2015-11-01,1,0021500039,1610612737,ATL,Atlanta,3-1,28,18,24,24,0,0,0,0,0,0,0,0,0,0,94,0.42,0.929,0.241,22,48,11
2015-11-01,1,0021500039,1610612766,CHA,Charlotte,0-3,18,21,37,16,0,0,0,0,0,0,0,0,0,0,92,0.372,0.933,0.378,27,45,11
2015-11-01,2,0021500040,1610612759,SAS,San Antonio,2-1,23,21,20,31,0,0,0,0,0,0,0,0,0,0,95,0.434,0.72,0.263,22,51,18
2015-11-01,2,0021500040,1610612738,BOS,Boston,1-2,13,18,23,33,0,0,0,0,0,0,0,0,0,0,87,0.357,0.786,0.207,21,45,16
2015-11-01,3,0021500041,1610612745,HOU,Houston,0-3,35,28,12,14,0,0,0,0,0,0,0,0,0,0,89,0.405,0.833,0.278,20,34,17
2015-11-01,3,0021500041,1610612748,MIA,Miami,2-1,30,14,31,34,0,0,0,0,0,0,0,0,0,0,109,0.488,0.762,0.409,24,48,12
2015-11-01,4,0021500042,1610612749,MIL,Milwaukee,0-3,19,22,30,16,0,0,0,0,0,0,0,0,0,0,87,0.42,1.0,0.263,21,33,18
2015-11-01,4,0021500042,1610612761,TOR,Toronto,3-0,24,31,26,25,0,0,0,0,0,0,0,0,0,0,106,0.456,0.65,0.44,22,46,13
2015-11-01,5,0021500043,1610612753,ORL,Orlando,0-3,26,14,23,24,0,0,0,0,0,0,0,0,0,0,87,0.389,0.588,0.304,21,43,16
2015-11-01,5,0021500043,1610612741,CHI,Chicago,3-1,29,25,21,17,0,0,0,0,0,0,0,0,0,0,92,0.379,0.864,0.25,23,47,13
2015-11-01,6,0021500044,1610612743,DEN,Denver,1-2,22,28,20,23,0,0,0,0,0,0,0,0,0,0,93,0.38,0.737,0.346,20,35,13
2015-11-01,6,0021500044,1610612760,OKC,Oklahoma City,3-0,29,29,37,22,0,0,0,0,0,0,0,0,0,0,117,0.523,0.778,0.52,32,50,19
2015-11-01,7,0021500045,1610612742,DAL,Dallas,2-1,32,22,27,22,0,0,0,0,0,0,0,0,0,0,103,0.46,0.75,0.367,28,49,11
2015-11-01,7,0021500045,1610612747,LAL,Los Angeles,0-3,21,24,19,29,0,0,0,0,0,0,0,0,0,0,93,0.365,0.75,0.294,18,42,12
2015-11-02,1,0021500046,1610612739,CLE,Cleveland,3-1,18,31,33,25,0,0,0,0,0,0,0,0,0,0,107,0.519,0.75,0.364,28,43,16
2015-11-02,1,0021500046,1610612755,PHI,Philadelphia,0-3,32,22,18,28,0,0,0,0,0,0,0,0,0,0,100,0.447,0.739,0.292,22,37,13
2015-11-02,2,0021500047,1610612749,MIL,Milwaukee,1-3,33,26,21,23,0,0,0,0,0,0,0,0,0,0,103,0.521,0.692,0.391,24,36,14
2015-11-02,2,0021500047,1610612751,BKN,Brooklyn,0-4,33,15,32,16,0,0,0,0,0,0,0,0,0,0,96,0.456,0.818,0.316,21,35,18
2015-11-02,3,0021500048,1610612759,SAS,San Antonio,3-1,18,29,23,24,0,0,0,0,0,0,0,0,0,0,94,0.494,0.706,0.308,21,45,13
2015-11-02,3,0021500048,1610612752,NYK,New York,2-2,21,14,30,19,0,0,0,0,0,0,0,0,0,0,84,0.36,0.762,0.308,17,49,10
2015-11-02,4,0021500049,1610612760,OKC,Oklahoma City,3-1,26,39,14,26,0,0,0,0,0,0,0,0,0,0,105,0.476,0.682,0.435,17,55,24
2015-11-02,4,0021500049,1610612745,HOU,Houston,1-3,21,33,28,28,0,0,0,0,0,0,0,0,0,0,110,0.461,0.655,0.31,22,34,12
2015-11-02,5,0021500050,1610612757,POR,Portland,2-2,21,32,30,23,0,0,0,0,0,0,0,0,0,0,106,0.461,0.75,0.3,18,46,16
2015-11-02,5,0021500050,1610612750,MIN,Minnesota,2-1,34,19,27,21,0,0,0,0,0,0,0,0,0,0,101,0.43,0.769,0.231,22,41,15
2015-11-02,6,0021500051,1610612763,MEM,Memphis,2-2,22,12,15,20,0,0,0,0,0,0,0,0,0,0,69,0.271,0.7,0.13,21,44,11
2015-11-02,6,0021500051,1610612744,GSW,Golden State,4-0,21,32,40,26,0,0,0,0,0,0,0,0,0,0,119,0.512,0.733,0.44,32,65,14
2015-11-02,7,0021500052,1610612756,PHX,Phoenix,2-2,23,16,33,24,0,0,0,0,0,0,0,0,0,0,96,0.367,0.714,0.3,23,55,9
2015-11-02,7,0021500052,1610612746,LAC,LA,4-0,22,26,27,27,0,0,0,0,0,0,0,0,0,0,102,0.457,0.87,0.308,20,46,11
2015-11-03,1,0021500053,1610612741,CHI,Chicago,3-2,20,27,30,28,0,0,0,0,0,0,0,0,0,0,105,0.489,0.375,0.467,26,33,12
2015-11-03,1,0021500053,1610612766,CHA,Charlotte,1-3,37,32,31,30,0,0,0,0,0,0,0,0,0,0,130,0.516,0.957,0.609,26,52,9
2015-11-03,2,0021500054,1610612754,IND,Indiana,1-3,24,35,26,9,0,0,0,0,0,0,0,0,0,0,94,0.432,0.917,0.304,21,42,15
2015-11-03,2,0021500054,1610612765,DET,Detroit,3-1,30,17,20,15,0,0,0,0,0,0,0,0,0,0,82,0.384,0.647,0.227,14,50,23
2015-11-03,3,0021500055,1610612737,ATL,Atlanta,4-1,25,26,28,19,0,0,0,0,0,0,0,0,0,0,98,0.411,0.773,0.333,25,51,15
2015-11-03,3,0021500055,1610612748,MIA,Miami,2-2,24,16,25,27,0,0,0,0,0,0,0,0,0,0,92,0.442,0.688,0.179,13,49,18
2015-11-03,4,0021500056,1610612753,ORL,Orlando,1-3,28,29,21,25,0,0,0,0,0,0,0,0,0,0,103,0.467,1.0,0.389,24,55,18
2015-11-03,4,0021500056,1610612740,NOP,New Orleans,0-4,17,26,26,25,0,0,0,0,0,0,0,0,0,0,94,0.356,0.72,0.333,23,46,14
2015-11-03,5,0021500057,1610612761,TOR,Toronto,4-0,31,18,25,28,0,0,0,0,0,0,0,0,0,0,102,0.451,0.885,0.294,18,47,16
2015-11-03,5,0021500057,1610612742,DAL,Dallas,2-2,25,26,22,18,0,0,0,0,0,0,0,0,0,0,91,0.384,0.72,0.304,20,44,15
2015-11-03,6,0021500058,1610612763,MEM,Memphis,3-2,25,25,33,20,0,0,0,0,0,0,0,0,0,0,103,0.482,0.8,0.15,23,50,16
2015-11-03,6,0021500058,1610612758,SAC,Sacramento,1-3,29,11,27,22,0,0,0,0,0,0,0,0,0,0,89,0.392,0.6,0.35,17,35,13
2015-11-03,7,0021500059,1610612743,DEN,Denver,2-2,30,30,33,27,0,0,0,0,0,0,0,0,0,0,120,0.506,0.871,0.35,30,49,14
2015-11-03,7,0021500059,1610612747,LAL,Los Angeles,0-4,36,21,26,26,0,0,0,0,0,0,0,0,0,0,109,0.419,0.816,0.231,18,40,10
2015-11-04,1,0021500060,1610612738,BOS,Boston,1-3,16,27,29,26,0,0,0,0,0,0,0,0,0,0,98,0.422,0.818,0.37,20,49,19
2015-11-04,1,0021500060,1610612754,IND,Indiana,2-3,23,26,24,27,0,0,0,0,0,0,0,0,0,0,100,0.385,0.759,0.348,18,53,14
2015-11-04,2,0021500061,1610612759,SAS,San Antonio,3-2,23,28,22,26,0,0,0,0,0,0,0,0,0,0,99,0.457,0.9,0.318,21,49,20
2015-11-04,2,0021500061,1610612764,WAS,Washington,3-1,22,25,19,36,0,0,0,0,0,0,0,0,0,0,102,0.483,0.714,0.348,27,33,10
2015-11-04,3,0021500062,1610612751,BKN,Brooklyn,0-5,17,26,27,17,0,0,0,0,0,0,0,0,0,0,87,0.434,0.769,0.238,24,43,19
2015-11-04,3,0021500062,1610612737,ATL,Atlanta,5-1,23,18,31,29,0,0,0,0,0,0,0,0,0,0,101,0.487,0.792,0.364,27,34,13
2015-11-04,4,0021500063,1610612752,NYK,New York,2-3,32,14,23,17,0,0,0,0,0,0,0,0,0,0,86,0.393,0.8,0.333,16,40,12
2015-11-04,4,0021500063,1610612739,CLE,Cleveland,4-1,18,20,32,26,0,0,0,0,0,0,0,0,0,0,96,0.398,0.719,0.259,21,48,11
2015-11-04,5,0021500064,1610612753,ORL,Orlando,1-4,35,24,29,22,4,0,0,0,0,0,0,0,0,0,114,0.505,0.789,0.35,28,38,14
2015-11-04,5,0021500064,1610612745,HOU,Houston,2-3,34,34,22,20,9,0,0,0,0,0,0,0,0,0,119,0.477,0.706,0.324,28,48,19
2015-11-04,6,0021500065,1610612755,PHI,Philadelphia,0-4,21,24,22,20,0,0,0,0,0,0,0,0,0,0,87,0.42,0.867,0.214,23,51,18
2015-11-04,6,0021500065,1610612749,MIL,Milwaukee,2-3,29,18,21,23,0,0,0,0,0,0,0,0,0,0,91,0.407,0.765,0.348,24,36,10
2015-11-04,7,0021500066,1610612761,TOR,Toronto,5-0,13,27,33,30,0,0,0,0,0,0,0,0,0,0,103,0.418,0.821,0.357,12,45,14
2015-11-04,7,0021500066,1610612760,OKC,Oklahoma City,3-2,23,16,42,17,0,0,0,0,0,0,0,0,0,0,98,0.476,0.857,0.348,26,41,19
2015-11-04,8,0021500067,1610612758,SAC,Sacramento,1-4,18,22,29,28,0,0,0,0,0,0,0,0,0,0,97,0.476,0.5,0.458,25,33,17
2015-11-04,8,0021500067,1610612756,PHX,Phoenix,3-2,28,21,32,37,0,0,0,0,0,0,0,0,0,0,118,0.542,0.636,0.609,27,41,18
2015-11-04,9,0021500068,1610612757,POR,Portland,3-2,27,30,19,32,0,0,0,0,0,0,0,0,0,0,108,0.532,0.469,0.44,11,48,19
2015-11-04,9,0021500068,1610612762,UTA,Utah,2-2,26,23,19,24,0,0,0,0,0,0,0,0,0,0,92,0.375,0.636,0.208,9,40,9
2015-11-04,10,0021500069,1610612746,LAC,LA,4-1,25,31,27,25,0,0,0,0,0,0,0,0,0,0,108,0.489,0.636,0.364,24,41,11
2015-11-04,10,0021500069,1610612744,GSW,Golden State,5-0,31,32,19,30,0,0,0,0,0,0,0,0,0,0,112,0.459,0.774,0.385,28,42,12
2015-11-05,1,0021500070,1610612760,OKC,Oklahoma City,3-3,28,22,23,25,0,0,0,0,0,0,0,0,0,0,98,0.452,0.85,0.385,21,44,9
2015-11-05,1,0021500070,1610612741,CHI,Chicago,4-2,25,32,19,28,0,0,0,0,0,0,0,0,0,0,104,0.444,0.81,0.389,20,47,6
2015-11-05,2,0021500071,1610612748,MIA,Miami,3-2,22,27,24,23,0,0,0,0,0,0,0,0,0,0,96,0.487,0.72,0.286,14,42,16
2015-11-05,2,0021500071,1610612750,MIN,Minnesota,2-2,15,24,22,23,0,0,0,0,0,0,0,0,0,0,84,0.353,0.909,0.333,16,44,16
2015-11-05,3,0021500072,1610612766,CHA,Charlotte,2-3,27,27,24,30,0,0,0,0,0,0,0,0,0,0,108,0.494,0.824,0.222,19,48,11
2015-11-05,3,0021500072,1610612742,DAL,Dallas,2-3,23,30,14,27,0,0,0,0,0,0,0,0,0,0,94,0.39,0.889,0.207,17,44,13
2015-11-05,4,0021500073,1610612762,UTA,Utah,3-2,19,21,25,31,0,0,0,0,0,0,0,0,0,0,96,0.435,0.647,0.458,23,43,10
2015-11-05,4,0021500073,1610612743,DEN,Denver,2-3,24,18,22,20,0,0,0,0,0,0,0,0,0,0,84,0.389,0.676,0.25,16,45,13
2015-11-05,5,0021500074,1610612763,MEM,Memphis,3-3,23,23,25,25,0,0,0,0,0,0,0,0,0,0,96,0.481,0.714,0.35,20,36,8
2015-11-05,5,0021500074,1610612757,POR,Portland,4-2,18,32,40,25,0,0,0,0,0,0,0,0,0,0,115,0.506,0.6,0.5,29,47,8
2015-11-06,1,0021500075,1610612761,TOR,Toronto,5-1,15,21,33,18,0,0,0,0,0,0,0,0,0,0,87,0.349,0.759,0.217,13,44,9
2015-11-06,1,0021500075,1610612753,ORL,Orlando,2-4,21,24,19,28,0,0,0,0,0,0,0,0,0,0,92,0.429,0.773,0.36,22,40,12
2015-11-06,2,0021500076,1610612764,WAS,Washington,3-2,25,24,25,24,0,0,0,0,0,0,0,0,0,0,98,0.409,0.783,0.32,23,45,24
2015-11-06,2,0021500076,1610612738,BOS,Boston,2-3,40,32,28,18,0,0,0,0,0,0,0,0,0,0,118,0.454,0.783,0.4,24,53,17
2015-11-06,3,0021500077,1610612747,LAL,Los Angeles,1-4,18,34,27,25,0,0,0,0,0,0,0,0,0,0,104,0.423,0.775,0.304,14,40,15
2015-11-06,3,0021500077,1610612751,BKN,Brooklyn,0-6,27,20,25,26,0,0,0,0,0,0,0,0,0,0,98,0.43,0.75,0.158,21,46,15
2015-11-06,4,0021500078,1610612755,PHI,Philadelphia,0-5,25,25,23,29,0,0,0,0,0,0,0,0,0,0,102,0.519,0.667,0.435,23,38,16
2015-11-06,4,0021500078,1610612739,CLE,Cleveland,5-1,28,21,32,27,0,0,0,0,0,0,0,0,0,0,108,0.511,0.667,0.385,29,45,17
2015-11-06,5,0021500079,1610612749,MIL,Milwaukee,3-3,30,26,19,24,0,0,0,0,0,0,0,0,0,0,99,0.432,0.897,0.214,21,41,12
2015-11-06,5,0021500079,1610612752,NYK,New York,2-4,20,33,20,19,0,0,0,0,0,0,0,0,0,0,92,0.407,0.786,0.167,20,43,15
2015-11-06,6,0021500080,1610612748,MIA,Miami,3-3,26,23,19,19,0,0,0,0,0,0,0,0,0,0,87,0.444,0.692,0.3,21,40,11
2015-11-06,6,0021500080,1610612754,IND,Indiana,3-3,16,33,22,19,0,0,0,0,0,0,0,0,0,0,90,0.45,0.542,0.333,21,43,12
2015-11-06,7,0021500081,1610612737,ATL,Atlanta,6-1,26,32,31,32,0,0,0,0,0,0,0,0,0,0,121,0.532,0.857,0.429,30,41,15
2015-11-06,7,0021500081,1610612740,NOP,New Orleans,0-5,28,19,32,36,0,0,0,0,0,0,0,0,0,0,115,0.5,0.875,0.333,30,32,12
2015-11-06,8,0021500082,1610612765,DET,Detroit,4-1,21,21,25,33,0,0,0,0,0,0,0,0,0,0,100,0.5,0.5,0.364,15,47,15
2015-11-06,8,0021500082,1610612756,PHX,Phoenix,3-3,14,26,23,29,0,0,0,0,0,0,0,0,0,0,92,0.402,0.615,0.333,14,46,16
2015-11-06,9,0021500083,1610612743,DEN,Denver,2-4,23,21,31,29,0,0,0,0,0,0,0,0,0,0,104,0.424,0.818,0.333,23,44,19
2015-11-06,9,0021500083,1610612744,GSW,Golden State,6-0,40,34,25,20,0,0,0,0,0,0,0,0,0,0,119,0.495,0.556,0.459,40,53,20
2015-11-06,10,0021500084,1610612745,HOU,Houston,3-3,29,32,24,31,0,0,0,0,0,0,0,0,0,0,116,0.488,0.778,0.417,23,49,21
2015-11-06,10,0021500084,1610612758,SAC,Sacramento,1-5,23,27,28,32,0,0,0,0,0,0,0,0,0,0,110,0.43,0.724,0.321,26,43,15
